 0.3285, 0.3212, 0.3033, 0.2868, 0.2775, 0.2668, 0.2511, 0.2431, 0.2302, 0.2172, 0.2079, 0.1996, 0.1842, 0.1691, 0.1612, 0.1561, 0.1494, 0.1405, 0.1252, 0.1158, 0.1121, 0.1083, 0.0988, 0.0918, 0.0880, 0.0801, 0.0700, 0.0651, 0.0615, 0.0569, 0.0565, 0.0567, 0.0567, 0.0564, 0.0569, 0.0561, 0.0533, 0.0528, 0.0500, 0.0466, 0.0430, 0.0403, 0.0391, 0.0397, 0.0384, 0.0286, 0.0188, 0.0076, 0.0029, 0.0020, 0.0015, 0.0011, 0.0009, 0.0007, 0.0006, 0.0006, 0.0005, 0.0004, 0.0004, 0.0004, 0.0004, 0.0003, 0.0002, 0.0001, 0.0001, 0.0001, 0.0002, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
 0.3824, 0.3701, 0.3612, 0.3543, 0.3512, 0.3475, 0.3369, 0.3267, 0.3156, 0.3027, 0.2776, 0.2470, 0.2265, 0.2144, 0.2064, 0.1974, 0.1893, 0.1854, 0.1838, 0.1861, 0.1874, 0.1875, 0.1823, 0.1765, 0.1716, 0.1656, 0.1590, 0.1521, 0.1485, 0.1477, 0.1470, 0.1433, 0.1359, 0.1260, 0.1143, 0.1048, 0.0970, 0.0893, 0.0820, 0.0725, 0.0643, 0.0565, 0.0457, 0.0341, 0.0276, 0.0238, 0.0182, 0.0093, 0.0032, 0.0012, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
 0.4011, 0.3953, 0.3929, 0.3915, 0.3797, 0.3709, 0.3665, 0.3615, 0.3522, 0.3439, 0.3367, 0.3243, 0.3170, 0.3101, 0.3018, 0.2926, 0.2874, 0.2745, 0.2583, 0.2425, 0.2322, 0.2203, 0.1988, 0.1793, 0.1647, 0.1555, 0.1477, 0.1372, 0.1165, 0.0890, 0.0675, 0.0539, 0.0427, 0.0304, 0.0176, 0.0117, 0.0077, 0.0041, 0.0027, 0.0022, 0.0020, 0.0017, 0.0015, 0.0010, 0.0003, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
 0.3544, 0.3501, 0.3435, 0.3371, 0.3331, 0.3257, 0.3195, 0.3150, 0.3064, 0.2996, 0.2963, 0.2908, 0.2776, 0.2701, 0.2633, 0.2477, 0.2324, 0.2052, 0.1795, 0.1440, 0.1274, 0.1083, 0.0914, 0.0843, 0.0787, 0.0728, 0.0659, 0.0541, 0.0450, 0.0396, 0.0347, 0.0273, 0.0203, 0.0142, 0.0109, 0.0096, 0.0078, 0.0070, 0.0053, 0.0031, 0.0018, 0.0015, 0.0013, 0.0010, 0.0009, 0.0007, 0.0005, 0.0004, 0.0003, 0.0001, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
 0.2855, 0.2814, 0.2743, 0.2615, 0.2512, 0.2410, 0.2272, 0.2105, 0.1955, 0.1705, 0.1600, 0.1500, 0.1378, 0.1201, 0.1081, 0.0948, 0.0868, 0.0786, 0.0691, 0.0600, 0.0541, 0.0496, 0.0416, 0.0348, 0.0321, 0.0292, 0.0266, 0.0237, 0.0200, 0.0136, 0.0063, 0.0028, 0.0019, 0.0011, 0.0007, 0.0006, 0.0005, 0.0004, 0.0004, 0.0001, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
 0.1704, 0.1571, 0.1353, 0.1210, 0.1009, 0.0847, 0.0742, 0.0666, 0.0607, 0.0519, 0.0454, 0.0434, 0.0414, 0.0380, 0.0350, 0.0334, 0.0302, 0.0276, 0.0251, 0.0201, 0.0162, 0.0123, 0.0087, 0.0063, 0.0045, 0.0034, 0.0030, 0.0024, 0.0018, 0.0013, 0.0007, 0.0006, 0.0005, 0.0005, 0.0004, 0.0004, 0.0004, 0.0004, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0002, 0.0002, 0.0002, 0.0002, 0.0002, 0.0002, 0.0002, 0.0002, 0.0002, 0.0002, 0.0002, 0.0002, 0.0002, 0.0002, 0.0002, 0.0002, 0.0002, 0.0002, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
 0.1317, 0.1281, 0.1263, 0.1230, 0.1164, 0.1107, 0.1021, 0.0957, 0.0902, 0.0808, 0.0728, 0.0654, 0.0537, 0.0501, 0.0497, 0.0483, 0.0426, 0.0305, 0.0235, 0.0196, 0.0150, 0.0089, 0.0058, 0.0035, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
 0.1814, 0.1700, 0.1644, 0.1607, 0.1549, 0.1498, 0.1466, 0.1423, 0.1398, 0.1374, 0.1315, 0.1263, 0.1183, 0.1081, 0.0899, 0.0772, 0.0675, 0.0531, 0.0427, 0.0339, 0.0249, 0.0185, 0.0164, 0.0161, 0.0140, 0.0115, 0.0089, 0.0053, 0.0031, 0.0020, 0.0017, 0.0013, 0.0009, 0.0006, 0.0004, 0.0002, 0.0001, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
 0.1048, 0.0994, 0.0955, 0.0936, 0.0915, 0.0888, 0.0874, 0.0861, 0.0848, 0.0852, 0.0823, 0.0780, 0.0726, 0.0665, 0.0600, 0.0541, 0.0521, 0.0521, 0.0495, 0.0456, 0.0415, 0.0372, 0.0347, 0.0316, 0.0297, 0.0274, 0.0237, 0.0192, 0.0146, 0.0093, 0.0065, 0.0046, 0.0032, 0.0026, 0.0023, 0.0019, 0.0017, 0.0015, 0.0013, 0.0013, 0.0013, 0.0012, 0.0011, 0.0010, 0.0010, 0.0009, 0.0007, 0.0006, 0.0005, 0.0004, 0.0004, 0.0003, 0.0003, 0.0002, 0.0002, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
 0.0838, 0.0806, 0.0788, 0.0774, 0.0764, 0.0760, 0.0751, 0.0738, 0.0703, 0.0691, 0.0690, 0.0667, 0.0642, 0.0597, 0.0569, 0.0547, 0.0521, 0.0517, 0.0512, 0.0490, 0.0470, 0.0428, 0.0394, 0.0340, 0.0303, 0.0277, 0.0240, 0.0196, 0.0141, 0.0098, 0.0051, 0.0037, 0.0027, 0.0016, 0.0007, 0.0006, 0.0005, 0.0004, 0.0004, 0.0003, 0.0003, 0.0003, 0.0002, 0.0002, 0.0002, 0.0003, 0.0005, 0.0004, 0.0003, 0.0001, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
 0.1371, 0.1358, 0.1323, 0.1262, 0.1222, 0.1216, 0.1219, 0.1216, 0.1146, 0.1076, 0.1064, 0.1040, 0.1010, 0.0979, 0.0898, 0.0804, 0.0730, 0.0656, 0.0561, 0.0402, 0.0307, 0.0262, 0.0237, 0.0213, 0.0182, 0.0131, 0.0087, 0.0049, 0.0034, 0.0025, 0.0016, 0.0008, 0.0003, 0.0001, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
 0.1040, 0.1034, 0.1032, 0.1005, 0.1006, 0.1010, 0.1004, 0.0989, 0.0959, 0.0911, 0.0877, 0.0845, 0.0820, 0.0785, 0.0741, 0.0717, 0.0669, 0.0577, 0.0450, 0.0305, 0.0171, 0.0086, 0.0049, 0.0032, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
 0.0852, 0.0851, 0.0838, 0.0826, 0.0782, 0.0725, 0.0680, 0.0669, 0.0673, 0.0651, 0.0586, 0.0531, 0.0507, 0.0477, 0.0453, 0.0410, 0.0360, 0.0274, 0.0162, 0.0133, 0.0110, 0.0086, 0.0064, 0.0053, 0.0040, 0.0021, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
 0.0631, 0.0629, 0.0626, 0.0612, 0.0568, 0.0531, 0.0473, 0.0379, 0.0311, 0.0290, 0.0256, 0.0191, 0.0150, 0.0141, 0.0141, 0.0137, 0.0132, 0.0127, 0.0110, 0.0085, 0.0071, 0.0054, 0.0039, 0.0026, 0.0015, 0.0004, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
