  0.0740,  0.0648,  0.0639,  0.0665,  0.0721,  0.0744,  0.0773,  0.0817,  0.0828,  0.0809,  0.0822,  0.0878,  0.0947,  0.1035,  0.1146,  0.1249,  0.1341,  0.1408,  0.1480,  0.1682,  0.1916,  0.2084,  0.2184,  0.2310,  0.2512,  0.2685,  0.2832,  0.3068,  0.3197,  0.3161,  0.3271,  0.3572,  0.3867,  0.4176,  0.4474,  0.4501,  0.4424,  0.4420,  0.4364,  0.4411,  0.4604,  0.4753,  0.4813,  0.4943,  0.5006,  0.5001,  0.5203,  0.5288,  0.5116,  0.4810,  0.4783,  0.4983,  0.4964,  0.4915,  0.5052,  0.5201,  0.5140,  0.5075,  0.5236,  0.5504,  0.5763,  0.5778,  0.5917,  0.5996,  0.6142,  0.6368,  0.6648,  0.6811,  0.6921,  0.6938,  0.6806,  0.6749,  0.6824,  0.6824,  0.6898,  0.6842,  0.6871,  0.6969,  0.7064,  0.7243,  0.7604,  0.7889,  0.7765,  0.7665,  0.7607,  0.7755,  0.7878,  0.7969,  0.8058,  0.7990,  0.7872,  0.7857,  0.7877,  0.7978,  0.8157,  0.8424,  0.8593,  0.8749,  0.8708,  0.8612,  0.8558,  0.8761,  0.8874,  0.8794,  0.8585,  0.8415,  0.8316,  0.8361,  0.8339,  0.8229,  0.8231,  0.8344,  0.8471,  0.8767,  0.9077,  0.9284,  0.9296,  0.9183,  0.8991,  0.9107,  0.9196,  0.9317,  0.9442,
  0.1004,  0.1038,  0.1023,  0.1096,  0.1162,  0.1161,  0.1199,  0.1312,  0.1290,  0.1288,  0.1373,  0.1498,  0.1606,  0.1692,  0.1780,  0.1877,  0.1887,  0.1926,  0.2058,  0.2287,  0.2457,  0.2552,  0.2645,  0.2799,  0.2991,  0.3076,  0.3088,  0.3163,  0.3350,  0.3411,  0.3438,  0.3568,  0.3823,  0.3896,  0.4005,  0.4139,  0.4115,  0.4107,  0.4135,  0.4164,  0.4342,  0.4538,  0.4674,  0.4837,  0.4893,  0.4767,  0.4846,  0.4985,  0.5013,  0.4757,  0.4580,  0.4610,  0.4700,  0.4588,  0.4551,  0.4690,  0.4750,  0.4805,  0.4895,  0.5187,  0.5404,  0.5445,  0.5490,  0.5546,  0.5596,  0.5646,  0.5848,  0.6046,  0.6176,  0.6253,  0.6236,  0.6093,  0.6091,  0.6135,  0.6110,  0.6115,  0.6069,  0.6140,  0.6156,  0.5993,  0.5868,  0.6119,  0.6239,  0.6284,  0.6236,  0.6142,  0.6100,  0.6191,  0.6350,  0.6480,  0.6568,  0.6609,  0.6691,  0.6920,  0.7207,  0.7456,  0.7642,  0.7854,  0.7855,  0.7779,  0.7702,  0.7891,  0.8149,  0.8227,  0.7938,  0.7639,  0.7553,  0.7544,  0.7562,  0.7567,  0.7496,  0.7529,  0.7658,  0.7998,  0.8490,  0.8855,  0.8960,  0.8885,  0.8613,  0.8481,  0.8595,  0.8812,  0.9027,
  0.1101,  0.1358,  0.1485,  0.1655,  0.1701,  0.1626,  0.1610,  0.1485,  0.1389,  0.1373,  0.1388,  0.1403,  0.1474,  0.1563,  0.1556,  0.1503,  0.1543,  0.1650,  0.1712,  0.1755,  0.1750,  0.1761,  0.1791,  0.1813,  0.1787,  0.1781,  0.1839,  0.1987,  0.2347,  0.2690,  0.2696,  0.2681,  0.2775,  0.3051,  0.3150,  0.3161,  0.3139,  0.3104,  0.3111,  0.3128,  0.3259,  0.3514,  0.3785,  0.4008,  0.4185,  0.4152,  0.4142,  0.4226,  0.4335,  0.4302,  0.4220,  0.4109,  0.4141,  0.4093,  0.4030,  0.4136,  0.4316,  0.4509,  0.4553,  0.4587,  0.4615,  0.4625,  0.4651,  0.4739,  0.4801,  0.4835,  0.4884,  0.5115,  0.5352,  0.5565,  0.5727,  0.5775,  0.5636,  0.5653,  0.5715,  0.5784,  0.5725,  0.5714,  0.5752,  0.5553,  0.5377,  0.5356,  0.5396,  0.5354,  0.5374,  0.5291,  0.5219,  0.5200,  0.5298,  0.5459,  0.5743,  0.5879,  0.5963,  0.6040,  0.6221,  0.6325,  0.6462,  0.6678,  0.6787,  0.6721,  0.6676,  0.6733,  0.6942,  0.7172,  0.7256,  0.7135,  0.6980,  0.6865,  0.6840,  0.6798,  0.6654,  0.6589,  0.6680,  0.6913,  0.7317,  0.7652,  0.7969,  0.7977,  0.7879,  0.7587,  0.7524,  0.7688,  0.8111,
  0.0891,  0.0999,  0.1180,  0.1337,  0.1424,  0.1313,  0.1219,  0.1092,  0.1036,  0.1024,  0.1058,  0.1117,  0.1238,  0.1339,  0.1386,  0.1417,  0.1507,  0.1576,  0.1606,  0.1630,  0.1669,  0.1733,  0.1781,  0.1755,  0.1697,  0.1717,  0.1760,  0.1783,  0.1869,  0.2126,  0.2247,  0.2232,  0.2284,  0.2386,  0.2514,  0.2624,  0.2720,  0.2806,  0.2827,  0.2724,  0.2748,  0.2889,  0.3068,  0.3232,  0.3439,  0.3563,  0.3492,  0.3475,  0.3633,  0.3850,  0.3746,  0.3599,  0.3578,  0.3573,  0.3514,  0.3542,  0.3697,  0.3776,  0.3691,  0.3459,  0.3363,  0.3512,  0.3553,  0.3734,  0.3932,  0.4052,  0.4058,  0.4286,  0.4668,  0.4991,  0.5229,  0.5391,  0.5373,  0.5194,  0.5188,  0.5297,  0.5432,  0.5380,  0.5397,  0.5314,  0.5053,  0.4869,  0.4795,  0.4753,  0.4765,  0.4766,  0.4704,  0.4744,  0.4836,  0.4943,  0.5372,  0.5599,  0.5660,  0.5527,  0.5385,  0.5276,  0.5248,  0.5364,  0.5503,  0.5436,  0.5416,  0.5496,  0.5674,  0.5876,  0.5999,  0.6032,  0.5948,  0.5889,  0.5890,  0.5917,  0.5900,  0.5825,  0.5800,  0.5760,  0.5793,  0.5828,  0.5986,  0.6105,  0.6040,  0.5905,  0.5703,  0.5652,  0.5719,
  0.0924,  0.0989,  0.1052,  0.1098,  0.1153,  0.1128,  0.1066,  0.1021,  0.1005,  0.1052,  0.1156,  0.1240,  0.1302,  0.1341,  0.1365,  0.1386,  0.1466,  0.1524,  0.1569,  0.1596,  0.1620,  0.1660,  0.1690,  0.1698,  0.1685,  0.1686,  0.1760,  0.1754,  0.1719,  0.1750,  0.1844,  0.1779,  0.1762,  0.1784,  0.1808,  0.1905,  0.1989,  0.2115,  0.2208,  0.2215,  0.2144,  0.2195,  0.2294,  0.2400,  0.2570,  0.2739,  0.2682,  0.2630,  0.2654,  0.2900,  0.2872,  0.2809,  0.2738,  0.2808,  0.2821,  0.2945,  0.3122,  0.3090,  0.3015,  0.2825,  0.2621,  0.2633,  0.2656,  0.2739,  0.2915,  0.3082,  0.3111,  0.3235,  0.3568,  0.3877,  0.4166,  0.4383,  0.4512,  0.4539,  0.4500,  0.4467,  0.4549,  0.4615,  0.4730,  0.4724,  0.4389,  0.4151,  0.4028,  0.3899,  0.3885,  0.3932,  0.3897,  0.3895,  0.4075,  0.4180,  0.4417,  0.4738,  0.4911,  0.4813,  0.4569,  0.4480,  0.4377,  0.4424,  0.4532,  0.4581,  0.4552,  0.4571,  0.4694,  0.4958,  0.5154,  0.5284,  0.5319,  0.5235,  0.5139,  0.5191,  0.5292,  0.5112,  0.4985,  0.4824,  0.4795,  0.4830,  0.4923,  0.5226,  0.5306,  0.5194,  0.4973,  0.4836,  0.4850,
  0.0965,  0.1019,  0.1058,  0.1156,  0.1200,  0.1223,  0.1255,  0.1271,  0.1261,  0.1270,  0.1327,  0.1339,  0.1358,  0.1379,  0.1405,  0.1408,  0.1414,  0.1417,  0.1445,  0.1484,  0.1497,  0.1506,  0.1532,  0.1608,  0.1698,  0.1736,  0.1792,  0.1806,  0.1784,  0.1741,  0.1689,  0.1616,  0.1513,  0.1532,  0.1589,  0.1655,  0.1735,  0.1801,  0.1863,  0.1996,  0.2003,  0.1950,  0.1957,  0.1998,  0.2122,  0.2313,  0.2406,  0.2414,  0.2336,  0.2440,  0.2461,  0.2424,  0.2399,  0.2439,  0.2487,  0.2622,  0.2759,  0.2775,  0.2629,  0.2495,  0.2344,  0.2245,  0.2342,  0.2341,  0.2479,  0.2693,  0.2731,  0.2721,  0.2849,  0.3023,  0.3204,  0.3370,  0.3546,  0.3589,  0.3615,  0.3565,  0.3487,  0.3521,  0.3604,  0.3720,  0.3649,  0.3493,  0.3358,  0.3118,  0.3013,  0.3040,  0.3144,  0.3139,  0.3288,  0.3460,  0.3491,  0.3654,  0.3848,  0.3925,  0.3779,  0.3751,  0.3606,  0.3532,  0.3592,  0.3689,  0.3716,  0.3695,  0.3733,  0.3878,  0.4024,  0.4152,  0.4363,  0.4338,  0.4294,  0.4238,  0.4323,  0.4268,  0.4090,  0.3820,  0.3749,  0.3743,  0.3728,  0.3839,  0.4065,  0.4155,  0.4087,  0.4044,  0.4095,
  0.1903,  0.1965,  0.1947,  0.1879,  0.1861,  0.1905,  0.1929,  0.1963,  0.1995,  0.1983,  0.1988,  0.1979,  0.1978,  0.1958,  0.1986,  0.2017,  0.2100,  0.2212,  0.2372,  0.2425,  0.2455,  0.2496,  0.2511,  0.2549,  0.2631,  0.2690,  0.2727,  0.2775,  0.2761,  0.2645,  0.2551,  0.2489,  0.2372,  0.2289,  0.2287,  0.2366,  0.2522,  0.2712,  0.2828,  0.2874,  0.3033,  0.3008,  0.2968,  0.3037,  0.3172,  0.3295,  0.3443,  0.3520,  0.3524,  0.3514,  0.3576,  0.3556,  0.3552,  0.3605,  0.3694,  0.3818,  0.4055,  0.4208,  0.4128,  0.3928,  0.3748,  0.3539,  0.3543,  0.3563,  0.3600,  0.3931,  0.4121,  0.4178,  0.4248,  0.4364,  0.4405,  0.4486,  0.4563,  0.4519,  0.4487,  0.4524,  0.4477,  0.4497,  0.4566,  0.4771,  0.4868,  0.4894,  0.4881,  0.4735,  0.4540,  0.4482,  0.4627,  0.4649,  0.4619,  0.4763,  0.4743,  0.4710,  0.4740,  0.4852,  0.4912,  0.4893,  0.4908,  0.4799,  0.4815,  0.4872,  0.5009,  0.5023,  0.5017,  0.5071,  0.5236,  0.5340,  0.5593,  0.5761,  0.5744,  0.5671,  0.5720,  0.5753,  0.5597,  0.5393,  0.5262,  0.5208,  0.5154,  0.5155,  0.5288,  0.5591,  0.5719,  0.5651,  0.5611,
  0.2220,  0.2148,  0.2009,  0.1957,  0.1972,  0.2105,  0.2265,  0.2349,  0.2403,  0.2490,  0.2489,  0.2418,  0.2284,  0.2253,  0.2282,  0.2364,  0.2478,  0.2595,  0.2656,  0.2612,  0.2675,  0.2804,  0.2917,  0.3017,  0.3075,  0.3156,  0.3244,  0.3344,  0.3395,  0.3422,  0.3439,  0.3504,  0.3440,  0.3306,  0.3235,  0.3285,  0.3360,  0.3491,  0.3672,  0.3706,  0.3723,  0.3791,  0.3769,  0.3772,  0.3860,  0.3876,  0.3863,  0.3821,  0.3830,  0.3804,  0.3955,  0.4051,  0.4147,  0.4167,  0.4209,  0.4313,  0.4550,  0.4732,  0.4686,  0.4576,  0.4484,  0.4315,  0.4261,  0.4334,  0.4318,  0.4435,  0.4731,  0.4956,  0.5096,  0.5183,  0.5199,  0.5044,  0.4813,  0.4600,  0.4540,  0.4548,  0.4514,  0.4481,  0.4500,  0.4786,  0.5147,  0.5348,  0.5301,  0.5291,  0.5221,  0.5152,  0.5203,  0.5257,  0.5092,  0.5050,  0.5070,  0.4896,  0.4843,  0.4922,  0.5091,  0.5114,  0.5236,  0.5209,  0.5319,  0.5392,  0.5502,  0.5541,  0.5479,  0.5492,  0.5658,  0.5692,  0.5748,  0.6002,  0.6045,  0.5974,  0.5921,  0.6108,  0.6113,  0.6021,  0.5912,  0.5834,  0.5826,  0.5729,  0.5767,  0.6021,  0.6293,  0.6288,  0.6123,
  0.1184,  0.1108,  0.1075,  0.1088,  0.1153,  0.1272,  0.1345,  0.1344,  0.1367,  0.1446,  0.1479,  0.1329,  0.1162,  0.1182,  0.1254,  0.1329,  0.1387,  0.1411,  0.1393,  0.1407,  0.1483,  0.1506,  0.1538,  0.1561,  0.1570,  0.1601,  0.1706,  0.1887,  0.2064,  0.2229,  0.2329,  0.2383,  0.2401,  0.2267,  0.2211,  0.2224,  0.2325,  0.2466,  0.2624,  0.2750,  0.2806,  0.2855,  0.2882,  0.2777,  0.2680,  0.2567,  0.2407,  0.2350,  0.2440,  0.2432,  0.2417,  0.2551,  0.2673,  0.2732,  0.2759,  0.2801,  0.2925,  0.3027,  0.3021,  0.3071,  0.3074,  0.3117,  0.3097,  0.3164,  0.3227,  0.3203,  0.3282,  0.3488,  0.3628,  0.3740,  0.3799,  0.3604,  0.3302,  0.3150,  0.3106,  0.3132,  0.3177,  0.3192,  0.3309,  0.3552,  0.3698,  0.3717,  0.3669,  0.3801,  0.3888,  0.3853,  0.3856,  0.3912,  0.3840,  0.3723,  0.3728,  0.3685,  0.3614,  0.3640,  0.3761,  0.3879,  0.3929,  0.3987,  0.4056,  0.4157,  0.4329,  0.4459,  0.4518,  0.4558,  0.4668,  0.4720,  0.4561,  0.4485,  0.4482,  0.4533,  0.4499,  0.4690,  0.4802,  0.4769,  0.4694,  0.4660,  0.4700,  0.4719,  0.4680,  0.4728,  0.4992,  0.5256,  0.5037,
  0.1559,  0.1542,  0.1525,  0.1525,  0.1554,  0.1596,  0.1548,  0.1500,  0.1575,  0.1637,  0.1646,  0.1582,  0.1541,  0.1583,  0.1633,  0.1685,  0.1699,  0.1695,  0.1686,  0.1716,  0.1715,  0.1667,  0.1648,  0.1669,  0.1693,  0.1727,  0.1773,  0.1831,  0.1892,  0.1990,  0.2068,  0.2127,  0.2227,  0.2191,  0.2162,  0.2233,  0.2244,  0.2187,  0.2124,  0.2142,  0.2187,  0.2227,  0.2266,  0.2166,  0.2001,  0.2020,  0.1981,  0.1950,  0.1954,  0.1939,  0.1865,  0.1890,  0.1993,  0.2082,  0.2217,  0.2323,  0.2258,  0.2144,  0.2101,  0.2194,  0.2294,  0.2389,  0.2418,  0.2479,  0.2654,  0.2697,  0.2570,  0.2505,  0.2527,  0.2534,  0.2397,  0.2365,  0.2281,  0.2197,  0.2244,  0.2336,  0.2459,  0.2526,  0.2721,  0.2745,  0.2615,  0.2487,  0.2423,  0.2514,  0.2683,  0.2753,  0.2739,  0.2725,  0.2746,  0.2624,  0.2528,  0.2604,  0.2637,  0.2629,  0.2653,  0.2772,  0.2943,  0.3125,  0.3108,  0.3149,  0.3271,  0.3433,  0.3543,  0.3692,  0.3865,  0.4010,  0.3843,  0.3571,  0.3549,  0.3669,  0.3675,  0.3690,  0.3886,  0.3982,  0.3989,  0.3957,  0.4037,  0.4176,  0.4245,  0.4184,  0.4178,  0.4271,  0.4192,
