0.5501,0.5340,0.5176,0.5063,0.4869,0.4687,0.4541,0.4416,0.4234,0.4025,0.3843,0.3659,0.3521,0.3429,0.3333,0.3211,0.3122,0.3036,0.2987,0.2920,0.2806,0.2690,0.2580,0.2448,0.2300,0.2209,0.2175,0.1995,0.1810,0.1632,0.1461,0.1300,0.1122,0.0984,0.0878,0.0786,0.0695,0.0599,0.0502,0.0418,0.0354,0.0305,0.0263,0.0225,0.0197,0.0179,0.0163,0.0149,0.0147,0.0192,0.0195,0.0187,0.0183,0.0188,0.0200,0.0202,0.0197,0.0205,0.0196,0.0180,0.0172,0.0167,0.0163,0.0166,0.0168,0.0173,0.0174,0.0190,0.0222,0.0247,0.0249,0.0261,0.0292,0.0272,0.0245,0.0244,0.0247,0.0235,0.0237,0.0245,0.0258,0.0283,0.0298,0.0306,0.0304,0.0333,0.0361,0.0388,0.0378
0.5366,0.5277,0.5172,0.5180,0.5087,0.4984,0.4849,0.4695,0.4530,0.4354,0.4166,0.3974,0.3864,0.3724,0.3627,0.3480,0.3302,0.3167,0.3100,0.3020,0.2929,0.2836,0.2727,0.2568,0.2422,0.2287,0.2263,0.2136,0.1975,0.1810,0.1655,0.1479,0.1316,0.1176,0.1035,0.0860,0.0720,0.0624,0.0569,0.0555,0.0556,0.0543,0.0519,0.0501,0.0494,0.0493,0.0492,0.0495,0.0495,0.0505,0.0500,0.0495,0.0489,0.0484,0.0482,0.0474,0.0466,0.0468,0.0472,0.0476,0.0461,0.0439,0.0434,0.0429,0.0409,0.0402,0.0402,0.0412,0.0440,0.0448,0.0422,0.0434,0.0462,0.0436,0.0393,0.0375,0.0340,0.0318,0.0324,0.0311,0.0286,0.0311,0.0329,0.0321,0.0316,0.0358,0.0401,0.0422,0.0419
0.5410,0.5277,0.5176,0.5081,0.4943,0.4891,0.4804,0.4659,0.4509,0.4375,0.4227,0.4086,0.3965,0.3817,0.3694,0.3606,0.3486,0.3327,0.3176,0.3066,0.2982,0.2921,0.2831,0.2694,0.2567,0.2442,0.2329,0.2219,0.2026,0.1822,0.1652,0.1520,0.1401,0.1290,0.1210,0.1100,0.1027,0.0978,0.0925,0.0905,0.0862,0.0816,0.0786,0.0762,0.0736,0.0720,0.0727,0.0709,0.0678,0.0639,0.0593,0.0552,0.0510,0.0463,0.0415,0.0383,0.0363,0.0331,0.0311,0.0310,0.0292,0.0270,0.0235,0.0211,0.0190,0.0168,0.0151,0.0127,0.0091,0.0070,0.0052,0.0071,0.0107,0.0070,0.0025,0.0018,0.0018,0.0017,0.0027,0.0029,0.0027,0.0063,0.0101,0.0088,0.0073,0.0099,0.0138,0.0220,0.0170
0.5022,0.4917,0.4822,0.4786,0.4801,0.4744,0.4601,0.4451,0.4300,0.4141,0.4010,0.3885,0.3736,0.3554,0.3395,0.3241,0.3129,0.2962,0.2837,0.2724,0.2583,0.2420,0.2230,0.2048,0.1892,0.1753,0.1611,0.1468,0.1305,0.1148,0.1016,0.0920,0.0837,0.0773,0.0703,0.0642,0.0602,0.0556,0.0514,0.0463,0.0398,0.0352,0.0320,0.0287,0.0250,0.0214,0.0181,0.0138,0.0110,0.0097,0.0084,0.0074,0.0066,0.0060,0.0056,0.0052,0.0050,0.0047,0.0048,0.0046,0.0043,0.0040,0.0037,0.0035,0.0034,0.0035,0.0035,0.0036,0.0039,0.0042,0.0050,0.0065,0.0116,0.0135,0.0134,0.0141,0.0154,0.0156,0.0159,0.0161,0.0173,0.0190,0.0232,0.0250,0.0249,0.0248,0.0280,0.0403,0.0389
0.3861,0.3756,0.3611,0.3527,0.3457,0.3354,0.3244,0.3132,0.3037,0.2963,0.2823,0.2685,0.2644,0.2567,0.2440,0.2327,0.2193,0.2113,0.2096,0.2068,0.1950,0.1849,0.1720,0.1589,0.1489,0.1385,0.1272,0.1172,0.1098,0.1035,0.0976,0.0956,0.0936,0.0914,0.0903,0.0863,0.0845,0.0848,0.0814,0.0819,0.0874,0.0873,0.0839,0.0805,0.0774,0.0812,0.0832,0.0827,0.0808,0.0783,0.0755,0.0736,0.0726,0.0721,0.0714,0.0708,0.0696,0.0693,0.0787,0.0779,0.0752,0.0713,0.0685,0.0674,0.0668,0.0655,0.0639,0.0631,0.0639,0.0628,0.0655,0.0650,0.0780,0.0877,0.0836,0.0773,0.0770,0.0771,0.0769,0.0770,0.0778,0.0809,0.0909,0.0914,0.0875,0.0843,0.0822,0.0883,0.0878
0.3454,0.3412,0.3389,0.3299,0.3236,0.3153,0.3069,0.3043,0.3045,0.3040,0.2943,0.2862,0.2815,0.2795,0.2707,0.2684,0.2648,0.2621,0.2612,0.2571,0.2477,0.2413,0.2345,0.2268,0.2181,0.2124,0.2048,0.1949,0.1857,0.1766,0.1671,0.1633,0.1618,0.1566,0.1510,0.1450,0.1390,0.1363,0.1376,0.1371,0.1382,0.1356,0.1280,0.1220,0.1176,0.1142,0.1109,0.1094,0.1097,0.1083,0.1054,0.1032,0.1018,0.1001,0.0987,0.0961,0.0953,0.0947,0.0941,0.0873,0.0866,0.0843,0.0822,0.0794,0.0782,0.0772,0.0775,0.0773,0.0783,0.0781,0.0783,0.0793,0.0774,0.0771,0.0717,0.0648,0.0612,0.0606,0.0581,0.0572,0.0588,0.0582,0.0551,0.0488,0.0445,0.0458,0.0470,0.0450,0.0440
0.3519,0.3394,0.3313,0.3220,0.3084,0.2939,0.2839,0.2797,0.2761,0.2652,0.2572,0.2543,0.2506,0.2454,0.2409,0.2391,0.2422,0.2393,0.2399,0.2366,0.2308,0.2223,0.2137,0.2085,0.2046,0.2000,0.1953,0.1925,0.1874,0.1819,0.1758,0.1683,0.1598,0.1541,0.1488,0.1431,0.1352,0.1273,0.1228,0.1155,0.1076,0.1023,0.0956,0.0890,0.0829,0.0753,0.0657,0.0562,0.0481,0.0427,0.0399,0.0363,0.0320,0.0279,0.0240,0.0219,0.0193,0.0179,0.0157,0.0150,0.0128,0.0117,0.0115,0.0118,0.0100,0.0079,0.0063,0.0055,0.0055,0.0050,0.0040,0.0027,0.0017,0.0041,0.0060,0.0020,0.0028,0.0078,0.0072,0.0060,0.0071,0.0048,0.0019,0.0049,0.0047,0.0071,0.0096,0.0080,0.0109
0.3695,0.3554,0.3450,0.3384,0.3285,0.3173,0.3076,0.3010,0.2931,0.2818,0.2745,0.2696,0.2630,0.2559,0.2499,0.2440,0.2374,0.2280,0.2235,0.2189,0.2109,0.2020,0.1942,0.1842,0.1746,0.1644,0.1573,0.1519,0.1439,0.1373,0.1301,0.1211,0.1127,0.1041,0.0962,0.0899,0.0828,0.0740,0.0665,0.0595,0.0524,0.0469,0.0432,0.0372,0.0322,0.0278,0.0234,0.0194,0.0158,0.0126,0.0100,0.0080,0.0063,0.0050,0.0041,0.0031,0.0024,0.0021,0.0020,0.0018,0.0017,0.0015,0.0021,0.0015,0.0013,0.0013,0.0013,0.0012,0.0021,0.0021,0.0014,0.0011,0.0010,0.0011,0.0017,0.0021,0.0022,0.0035,0.0040,0.0043,0.0054,0.0036,0.0016,0.0023,0.0028,0.0030,0.0049,0.0052,0.0062
0.2951,0.2858,0.2754,0.2656,0.2529,0.2428,0.2332,0.2207,0.2069,0.1945,0.1846,0.1777,0.1711,0.1638,0.1566,0.1507,0.1429,0.1346,0.1283,0.1243,0.1160,0.1062,0.0982,0.0905,0.0846,0.0799,0.0748,0.0699,0.0657,0.0621,0.0596,0.0564,0.0531,0.0482,0.0439,0.0409,0.0378,0.0342,0.0278,0.0218,0.0170,0.0138,0.0112,0.0094,0.0077,0.0061,0.0043,0.0028,0.0013,0.0005,0.0003,0.0002,0.0002,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0002,0.0001,0.0001,0.0000,0.0000
0.1723,0.1653,0.1580,0.1525,0.1474,0.1438,0.1384,0.1322,0.1256,0.1196,0.1156,0.1187,0.1198,0.1148,0.1082,0.1010,0.0937,0.0884,0.0836,0.0809,0.0761,0.0731,0.0693,0.0627,0.0561,0.0485,0.0413,0.0344,0.0263,0.0176,0.0104,0.0053,0.0027,0.0013,0.0008,0.0005,0.0003,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0001,0.0001,0.0007,0.0011,0.0003,0.0000,0.0000,0.0002,0.0014,0.0023,0.0024,0.0023,0.0019,0.0020
