0.5096,0.5152,0.5069,0.4960,0.4860,0.4674,0.4454,0.4309,0.4065,0.3760,0.3455,0.3178,0.2902,0.2478,0.1958,0.1755,0.1562,0.1431,0.1251,0.0991,0.0788,0.0667,0.0544,0.0465,0.0414,0.0370,0.0300,0.0220,0.0120,0.0055,0.0059,0.0048,0.0059,0.0077,0.0083,0.0027,-0.0050,-0.0233,-0.0295,-0.0315,-0.0296,-0.0262,-0.0229,-0.0214,-0.0200,-0.0194,-0.0180,-0.0172,-0.0163,-0.0148,-0.0120,-0.0100,-0.0079,-0.0059,-0.0039,-0.0020,-0.0027,-0.0055,-0.0075,-0.0061,-0.0038,-0.0004,0.0008,0.0020,0.0022,0.0013,0.0007,0.0008,0.0011,0.0014,0.0006,0.0008,-0.0001,-0.0031,-0.0046,-0.0052,-0.0035,-0.0003,0.0027,0.0046,0.0028,-0.0009,0.0019,0.0040,0.0051,0.0076,0.0085,0.0073,0.0080,0.0057
0.5928,0.6077,0.6090,0.6005,0.5834,0.5666,0.5475,0.5316,0.5166,0.4978,0.4689,0.4408,0.4153,0.3902,0.3615,0.3319,0.2571,0.2342,0.2173,0.1987,0.1793,0.1673,0.1533,0.1323,0.1134,0.1138,0.1039,0.0940,0.0861,0.0808,0.0769,0.0720,0.0721,0.0721,0.0680,0.0635,0.0574,0.0550,0.0518,0.0523,0.0522,0.0525,0.0466,0.0347,0.0078,0.0077,0.0089,0.0104,0.0124,0.0140,0.0140,0.0158,0.0176,0.0181,0.0177,0.0171,0.0171,0.0121,0.0080,0.0039,-0.0015,-0.0066,-0.0117,-0.0166,-0.0176,-0.0179,-0.0172,-0.0172,-0.0187,-0.0177,-0.0164,-0.0146,-0.0135,-0.0125,-0.0126,-0.0148,-0.0131,-0.0112,-0.0093,-0.0078,-0.0069,-0.0065,-0.0057,-0.0049,-0.0038,-0.0024,-0.0013,-0.0010,-0.0009,-0.0002
0.4357,0.4585,0.4587,0.4574,0.4459,0.4404,0.4400,0.4346,0.4275,0.4131,0.3966,0.3763,0.3600,0.3379,0.3109,0.2845,0.2514,0.2356,0.2181,0.2089,0.2019,0.1920,0.1856,0.1685,0.1321,0.1298,0.1249,0.1194,0.1089,0.1060,0.1050,0.1004,0.0990,0.0940,0.0890,0.0850,0.0826,0.0820,0.0796,0.0779,0.0755,0.0692,0.0572,0.0317,0.0195,0.0180,0.0115,0.0093,0.0078,0.0023,0.0008,0.0010,0.0021,-0.0003,0.0019,0.0033,0.0042,0.0047,0.0056,0.0069,0.0096,0.0096,0.0115,0.0110,0.0118,0.0125,0.0128,0.0130,0.0133,0.0134,0.0134,0.0138,0.0138,0.0139,0.0138,0.0135,0.0119,0.0113,0.0117,0.0119,0.0111,0.0108,0.0099,0.0094,0.0090,0.0091,0.0094,0.0091,0.0089,0.0090
0.4099,0.4098,0.3951,0.3858,0.3771,0.3657,0.3556,0.3448,0.3422,0.3394,0.3342,0.3243,0.3156,0.3050,0.2933,0.2846,0.2734,0.2648,0.2557,0.2423,0.2357,0.2297,0.2203,0.2113,0.1965,0.1804,0.1666,0.1527,0.1469,0.1326,0.1216,0.1098,0.1027,0.0997,0.0996,0.0979,0.0964,0.0950,0.0921,0.0907,0.0887,0.0875,0.0793,0.0753,0.0731,0.0730,0.0724,0.0708,0.0715,0.0703,0.0720,0.0725,0.0746,0.0759,0.0776,0.0814,0.0847,0.0880,0.0909,0.0920,0.0893,0.0895,0.0867,0.0841,0.0846,0.0842,0.0815,0.0796,0.0791,0.0784,0.0760,0.0734,0.0700,0.0671,0.0632,0.0599,0.0541,0.0513,0.0510,0.0488,0.0450,0.0415,0.0393,0.0307,0.0238,0.0185,0.0098,0.0091,0.0110,0.0028
0.1356,0.1425,0.1424,0.1416,0.1386,0.1317,0.1227,0.1190,0.1199,0.1208,0.1199,0.1191,0.1132,0.1076,0.1032,0.1029,0.0956,0.0936,0.0934,0.0907,0.0810,0.0789,0.0799,0.0706,0.0677,0.0608,0.0550,0.0476,0.0453,0.0349,0.0315,0.0327,0.0332,0.0364,0.0391,0.0409,0.0401,0.0396,0.0358,0.0298,0.0312,0.0323,0.0359,0.0352,0.0380,0.0379,0.0409,0.0423,0.0414,0.0428,0.0420,0.0426,0.0413,0.0406,0.0395,0.0375,0.0360,0.0301,0.0207,0.0121,-0.0033,-0.0167,-0.0212,-0.0271,-0.0334,-0.0482,-0.0495,-0.0505,-0.0523,-0.0543,-0.0550,-0.0662,-0.0642,-0.0625,-0.0613,-0.0600,-0.0586,-0.0572,-0.0557,-0.0544,-0.0524,-0.0512,-0.0500,-0.0502,-0.0503,-0.0489,-0.0474,-0.0464,-0.0453,-0.0439
0.1579,0.1666,0.1706,0.1669,0.1570,0.1514,0.1353,0.1261,0.1214,0.1091,0.1073,0.1008,0.0964,0.0840,0.0789,0.0751,0.0723,0.0710,0.0691,0.0690,0.0662,0.0624,0.0605,0.0581,0.0567,0.0558,0.0571,0.0566,0.0582,0.0575,0.0535,0.0495,0.0483,0.0470,0.0473,0.0461,0.0442,0.0445,0.0450,0.0443,0.0411,0.0402,0.0408,0.0399,0.0393,0.0379,0.0366,0.0352,0.0328,0.0298,0.0258,0.0209,0.0129,0.0089,0.0021,-0.0005,-0.0032,-0.0089,-0.0116,-0.0110,-0.0105,-0.0104,-0.0096,-0.0092,-0.0091,-0.0089,-0.0079,-0.0068,-0.0060,-0.0056,-0.0052,-0.0053,-0.0050,-0.0051,-0.0046,-0.0043,-0.0039,-0.0040,-0.0042,-0.0041,-0.0038,-0.0039,-0.0037,-0.0043,-0.0038,-0.0046,-0.0044,-0.0047,-0.0051,-0.0049
0.1043,0.1110,0.1179,0.1126,0.1043,0.1010,0.0919,0.0782,0.0779,0.0698,0.0677,0.0583,0.0544,0.0527,0.0436,0.0415,0.0352,0.0306,0.0278,0.0272,0.0269,0.0237,0.0226,0.0195,0.0189,0.0169,0.0170,0.0167,0.0180,0.0191,0.0184,0.0148,0.0134,0.0110,0.0081,0.0061,0.0018,0.0020,0.0000,-0.0022,-0.0046,-0.0041,-0.0013,-0.0007,-0.0025,-0.0048,-0.0055,-0.0067,-0.0151,-0.0265,-0.0334,-0.0348,-0.0348,-0.0364,-0.0345,-0.0329,-0.0317,-0.0303,-0.0293,-0.0282,-0.0269,-0.0256,-0.0245,-0.0234,-0.0225,-0.0216,-0.0213,-0.0207,-0.0202,-0.0198,-0.0196,-0.0189,-0.0186,-0.0183,-0.0181,-0.0173,-0.0171,-0.0170,-0.0163,-0.0158,-0.0159,-0.0162,-0.0165,-0.0163,-0.0166,-0.0171,-0.0170,-0.0173,-0.0177,-0.0180
0.1495,0.1602,0.1627,0.1587,0.1546,0.1502,0.1427,0.1388,0.1343,0.1299,0.1261,0.1212,0.1158,0.1094,0.1039,0.0974,0.0949,0.0913,0.0876,0.0852,0.0835,0.0807,0.0777,0.0747,0.0725,0.0681,0.0645,0.0614,0.0601,0.0576,0.0543,0.0497,0.0442,0.0404,0.0381,0.0369,0.0329,0.0323,0.0279,0.0225,0.0162,0.0142,0.0145,0.0144,0.0085,0.0054,0.0053,0.0039,0.0005,-0.0037,-0.0056,-0.0085,-0.0160,-0.0226,-0.0241,-0.0294,-0.0312,-0.0312,-0.0303,-0.0300,-0.0297,-0.0334,-0.0353,-0.0351,-0.0343,-0.0329,-0.0315,-0.0317,-0.0308,-0.0301,-0.0298,-0.0288,-0.0285,-0.0283,-0.0281,-0.0278,-0.0277,-0.0271,-0.0263,-0.0262,-0.0249,-0.0248,-0.0252,-0.0242,-0.0230,-0.0229,-0.0228,-0.0225,-0.0225,-0.0207
0.1068,0.1107,0.1143,0.1179,0.1197,0.1194,0.1180,0.1133,0.1008,0.0930,0.0866,0.0864,0.0880,0.0870,0.0877,0.0831,0.0808,0.0775,0.0750,0.0717,0.0696,0.0681,0.0646,0.0627,0.0594,0.0563,0.0561,0.0531,0.0513,0.0491,0.0466,0.0419,0.0356,0.0295,0.0266,0.0230,0.0226,0.0202,0.0201,0.0188,0.0160,0.0109,0.0047,0.0006,-0.0015,-0.0044,-0.0061,-0.0112,-0.0155,-0.0166,-0.0174,-0.0215,-0.0254,-0.0250,-0.0240,-0.0244,-0.0244,-0.0241,-0.0231,-0.0217,-0.0206,-0.0199,-0.0192,-0.0182,-0.0177,-0.0179,-0.0169,-0.0172,-0.0180,-0.0166,-0.0163,-0.0159,-0.0156,-0.0149,-0.0149,-0.0148,-0.0148,-0.0146,-0.0146,-0.0143,-0.0138,-0.0137,-0.0130,-0.0129,-0.0127,-0.0119,-0.0117,-0.0111,-0.0117,-0.0118
0.1270,0.1271,0.1283,0.1297,0.1295,0.1296,0.1305,0.1205,0.1129,0.1117,0.1115,0.1107,0.1098,0.1108,0.1118,0.1110,0.1090,0.1068,0.1045,0.1028,0.1010,0.0990,0.0963,0.0939,0.0929,0.0906,0.0874,0.0850,0.0834,0.0782,0.0747,0.0745,0.0699,0.0672,0.0637,0.0632,0.0629,0.0597,0.0588,0.0586,0.0557,0.0527,0.0520,0.0516,0.0517,0.0523,0.0514,0.0512,0.0515,0.0517,0.0527,0.0489,0.0478,0.0456,0.0460,0.0468,0.0469,0.0477,0.0490,0.0476,0.0467,0.0459,0.0431,0.0438,0.0448,0.0444,0.0432,0.0421,0.0410,0.0402,0.0416,0.0422,0.0399,0.0391,0.0352,0.0332,0.0327,0.0308,0.0311,0.0294,0.0282,0.0279,0.0288,0.0268,0.0268,0.0276,0.0275,0.0264,0.0273,0.0274
