0.6990,0.6866,0.6729,0.6594,0.6447,0.6413,0.6468,0.6464,0.6221,0.5987,0.5904,0.5756,0.5525,0.5361,0.5262,0.5085,0.4959,0.4859,0.4633,0.4420,0.4289,0.4117,0.3903,0.3765,0.3711,0.3512,0.3276,0.3034,0.2819,0.2666,0.2541,0.2448,0.2333,0.2207,0.2087,0.1977,0.1848,0.1728,0.1585,0.1456,0.1315,0.1180,0.1041,0.0923,0.0833,0.0767,0.0738,0.0709,0.0693,0.0691,0.0678,0.0688,0.0663,0.0627,0.0599,0.0599,0.0625,0.0631,0.0641,0.0664,0.0685,0.0707,0.0676,0.0642,0.0613,0.0586,0.0588,0.0637,0.0592,0.0623,0.0648,0.0609,0.0568,0.0556,0.0562,0.0561,0.0567,0.0576,0.0571,0.0566,0.0569,0.0577,0.0576,0.0568,0.0570,0.0589,0.0594,0.0599,0.0603
0.6419,0.6340,0.6240,0.6177,0.6034,0.5891,0.5802,0.5976,0.5871,0.5669,0.5525,0.5488,0.5377,0.5182,0.5050,0.4812,0.4668,0.4564,0.4345,0.4081,0.3900,0.3766,0.3636,0.3498,0.3419,0.3287,0.3153,0.3026,0.2883,0.2757,0.2648,0.2556,0.2434,0.2316,0.2185,0.2055,0.1893,0.1729,0.1580,0.1447,0.1324,0.1215,0.1118,0.1058,0.1014,0.0977,0.0927,0.0907,0.0913,0.0927,0.0933,0.0922,0.0937,0.0876,0.0824,0.0813,0.0832,0.0817,0.0820,0.0815,0.0842,0.0869,0.0834,0.0836,0.0845,0.0836,0.0822,0.0821,0.0778,0.0755,0.0745,0.0711,0.0669,0.0629,0.0594,0.0566,0.0564,0.0550,0.0529,0.0511,0.0498,0.0507,0.0513,0.0522,0.0527,0.0530,0.0520,0.0538,0.0583
0.5861,0.5770,0.5692,0.5648,0.5569,0.5447,0.5337,0.5330,0.5355,0.5221,0.5093,0.5064,0.5037,0.4880,0.4811,0.4702,0.4614,0.4437,0.4217,0.3990,0.3790,0.3650,0.3504,0.3367,0.3258,0.3182,0.3064,0.2956,0.2824,0.2661,0.2531,0.2406,0.2240,0.2074,0.1917,0.1787,0.1643,0.1498,0.1387,0.1297,0.1261,0.1228,0.1183,0.1152,0.1189,0.1185,0.1140,0.1107,0.1083,0.1028,0.0995,0.0982,0.1010,0.0971,0.0924,0.0866,0.0806,0.0777,0.0730,0.0686,0.0687,0.0642,0.0610,0.0600,0.0597,0.0567,0.0533,0.0507,0.0475,0.0446,0.0471,0.0484,0.0477,0.0452,0.0430,0.0397,0.0376,0.0348,0.0340,0.0370,0.0396,0.0412,0.0422,0.0438,0.0417,0.0416,0.0402,0.0409,0.0444
0.4599,0.4479,0.4394,0.4303,0.4221,0.4122,0.4025,0.3982,0.4041,0.3984,0.3884,0.3819,0.3832,0.3745,0.3639,0.3539,0.3456,0.3363,0.3294,0.3167,0.3028,0.2876,0.2747,0.2641,0.2568,0.2477,0.2348,0.2249,0.2163,0.2040,0.1911,0.1763,0.1645,0.1529,0.1440,0.1397,0.1358,0.1320,0.1281,0.1216,0.1164,0.1131,0.1071,0.1019,0.0969,0.0858,0.0813,0.0747,0.0672,0.0617,0.0578,0.0551,0.0548,0.0542,0.0525,0.0488,0.0452,0.0400,0.0352,0.0314,0.0275,0.0238,0.0202,0.0164,0.0156,0.0148,0.0139,0.0128,0.0117,0.0113,0.0123,0.0120,0.0114,0.0103,0.0097,0.0089,0.0083,0.0082,0.0104,0.0126,0.0133,0.0135,0.0151,0.0166,0.0143,0.0124,0.0116,0.0112,0.0104
0.3450,0.3371,0.3298,0.3260,0.3248,0.3195,0.3158,0.3159,0.3201,0.3154,0.3040,0.2930,0.2893,0.2841,0.2723,0.2620,0.2497,0.2398,0.2252,0.2096,0.1952,0.1803,0.1689,0.1574,0.1474,0.1367,0.1257,0.1191,0.1124,0.1030,0.0905,0.0808,0.0756,0.0701,0.0649,0.0567,0.0492,0.0420,0.0349,0.0277,0.0197,0.0131,0.0080,0.0047,0.0032,0.0012,0.0008,0.0005,0.0003,0.0002,0.0001,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0021,0.0022,0.0019,0.0025,0.0062,0.0060,0.0039,0.0022,0.0016,0.0005,0.0002
0.2683,0.2661,0.2622,0.2573,0.2525,0.2499,0.2446,0.2410,0.2474,0.2444,0.2389,0.2324,0.2324,0.2337,0.2317,0.2221,0.2054,0.1980,0.1912,0.1873,0.1793,0.1720,0.1639,0.1553,0.1470,0.1384,0.1278,0.1194,0.1153,0.1045,0.0898,0.0787,0.0686,0.0654,0.0594,0.0484,0.0411,0.0346,0.0291,0.0234,0.0206,0.0166,0.0100,0.0050,0.0040,0.0029,0.0024,0.0016,0.0011,0.0007,0.0006,0.0005,0.0004,0.0003,0.0002,0.0002,0.0001,0.0003,0.0019,0.0010,0.0002,0.0003,0.0002,0.0007,0.0009,0.0002,0.0000,0.0000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0001,0.0006,0.0022,0.0034,0.0030,0.0028,0.0030,0.0054,0.0160,0.0089,0.0098,0.0234,0.0281,0.0125
0.3449,0.3386,0.3333,0.3264,0.3199,0.3192,0.3179,0.3165,0.3239,0.3226,0.3138,0.3063,0.3010,0.2979,0.2968,0.2946,0.2813,0.2719,0.2688,0.2666,0.2573,0.2479,0.2395,0.2334,0.2277,0.2231,0.2198,0.2143,0.2132,0.2105,0.2016,0.1901,0.1804,0.1860,0.1753,0.1584,0.1490,0.1394,0.1324,0.1251,0.1184,0.1061,0.0933,0.0799,0.0688,0.0547,0.0440,0.0340,0.0246,0.0171,0.0121,0.0084,0.0053,0.0028,0.0019,0.0013,0.0009,0.0006,0.0053,0.0068,0.0010,0.0006,0.0007,0.0019,0.0069,0.0015,0.0002,0.0002,0.0008,0.0013,0.0032,0.0018,0.0010,0.0014,0.0014,0.0012,0.0028,0.0053,0.0103,0.0111,0.0097,0.0111,0.0090,0.0181,0.0165,0.0155,0.0473,0.0509,0.0299
0.4432,0.4318,0.4165,0.4020,0.3933,0.3891,0.3904,0.3888,0.3950,0.3910,0.3778,0.3691,0.3579,0.3517,0.3480,0.3530,0.3531,0.3470,0.3320,0.3153,0.3042,0.2939,0.2862,0.2822,0.2788,0.2699,0.2637,0.2572,0.2479,0.2438,0.2374,0.2242,0.2119,0.2006,0.1874,0.1732,0.1609,0.1445,0.1284,0.1119,0.0964,0.0828,0.0711,0.0626,0.0565,0.0505,0.0419,0.0346,0.0283,0.0227,0.0174,0.0129,0.0088,0.0057,0.0036,0.0026,0.0022,0.0019,0.0021,0.0029,0.0017,0.0012,0.0012,0.0013,0.0026,0.0018,0.0013,0.0013,0.0016,0.0020,0.0037,0.0026,0.0026,0.0029,0.0025,0.0023,0.0033,0.0043,0.0043,0.0045,0.0048,0.0067,0.0062,0.0076,0.0087,0.0076,0.0108,0.0124,0.0052
0.3615,0.3517,0.3378,0.3206,0.3110,0.3105,0.3126,0.3107,0.3165,0.3094,0.2957,0.2782,0.2670,0.2588,0.2506,0.2425,0.2403,0.2387,0.2302,0.2139,0.2058,0.1970,0.1901,0.1856,0.1838,0.1734,0.1646,0.1546,0.1423,0.1283,0.1168,0.1074,0.0986,0.0883,0.0783,0.0697,0.0624,0.0523,0.0422,0.0334,0.0258,0.0179,0.0124,0.0085,0.0062,0.0049,0.0030,0.0018,0.0013,0.0008,0.0006,0.0004,0.0003,0.0002,0.0000,0.0000,0.0000,0.0000,0.0005,0.0017,0.0001,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0019,0.0003
0.1863,0.1739,0.1655,0.1560,0.1472,0.1497,0.1492,0.1501,0.1521,0.1457,0.1372,0.1268,0.1207,0.1135,0.1095,0.1020,0.0978,0.0941,0.0842,0.0726,0.0663,0.0610,0.0546,0.0496,0.0466,0.0412,0.0363,0.0324,0.0289,0.0246,0.0196,0.0156,0.0130,0.0096,0.0073,0.0067,0.0052,0.0048,0.0041,0.0033,0.0026,0.0021,0.0013,0.0009,0.0007,0.0006,0.0005,0.0004,0.0003,0.0002,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0035,0.0002,0.0001,0.0002,0.0001,0.0004,0.0001,0.0000,0.0000,0.0001,0.0001,0.0006,0.0004,0.0000,0.0002,0.0006,0.0007,0.0004,0.0002,0.0006,0.0011,0.0016,0.0021,0.0021,0.0015,0.0011,0.0010,0.0015,0.0018,0.0030
