0.5848,0.5734,0.5568,0.5410,0.5223,0.5006,0.4862,0.4766,0.4590,0.4463,0.4358,0.4223,0.4144,0.4011,0.3909,0.3797,0.3703,0.3636,0.3539,0.3365,0.3154,0.2962,0.2764,0.2556,0.2350,0.2196,0.2095,0.2025,0.2005,0.1896,0.1746,0.1584,0.1423,0.1288,0.1175,0.1054,0.0946,0.0853,0.0780,0.0716,0.0659,0.0611,0.0608,0.0583,0.0527,0.0474,0.0427,0.0402,0.0420,0.0407,0.0380,0.0351,0.0318,0.0295,0.0278,0.0265,0.0237,0.0214,0.0192,0.0191,0.0216,0.0203,0.0156,0.0125,0.0103,0.0092,0.0087,0.0084,0.0082,0.0070,0.0066,0.0057,0.0044,0.0034,0.0030,0.0043,0.0073,0.0068,0.0129,0.0201,0.0151,0.0076,0.0032,0.0029,0.0059,0.0055,0.0045,0.0025,0.0040
0.5448,0.5405,0.5307,0.5187,0.5044,0.4862,0.4761,0.4636,0.4526,0.4442,0.4389,0.4296,0.4178,0.4048,0.3977,0.3916,0.3798,0.3689,0.3562,0.3397,0.3185,0.2950,0.2723,0.2495,0.2302,0.2161,0.2008,0.1954,0.1838,0.1736,0.1660,0.1559,0.1460,0.1372,0.1298,0.1217,0.1124,0.1047,0.0963,0.0875,0.0755,0.0635,0.0548,0.0467,0.0409,0.0381,0.0367,0.0355,0.0396,0.0380,0.0367,0.0355,0.0343,0.0338,0.0334,0.0337,0.0325,0.0314,0.0314,0.0325,0.0319,0.0286,0.0258,0.0233,0.0213,0.0204,0.0200,0.0193,0.0186,0.0162,0.0133,0.0119,0.0114,0.0087,0.0073,0.0142,0.0219,0.0220,0.0232,0.0254,0.0146,0.0039,0.0018,0.0033,0.0055,0.0062,0.0038,0.0015,0.0046
0.5521,0.5458,0.5380,0.5292,0.5135,0.4960,0.4863,0.4777,0.4680,0.4591,0.4488,0.4377,0.4232,0.4089,0.3996,0.3912,0.3800,0.3702,0.3603,0.3466,0.3294,0.3122,0.3005,0.2870,0.2682,0.2513,0.2438,0.2388,0.2206,0.2058,0.1951,0.1862,0.1729,0.1599,0.1482,0.1360,0.1219,0.1084,0.0992,0.0891,0.0812,0.0761,0.0745,0.0720,0.0685,0.0644,0.0602,0.0569,0.0561,0.0491,0.0425,0.0370,0.0332,0.0299,0.0269,0.0249,0.0233,0.0213,0.0187,0.0163,0.0148,0.0139,0.0131,0.0123,0.0113,0.0102,0.0094,0.0081,0.0063,0.0053,0.0049,0.0045,0.0042,0.0032,0.0030,0.0055,0.0054,0.0050,0.0027,0.0053,0.0014,0.0003,0.0002,0.0005,0.0008,0.0006,0.0002,0.0000,0.0010
0.4956,0.4971,0.4970,0.4980,0.4957,0.4866,0.4787,0.4680,0.4567,0.4449,0.4328,0.4201,0.4050,0.3875,0.3701,0.3532,0.3420,0.3323,0.3216,0.3093,0.2967,0.2804,0.2639,0.2552,0.2441,0.2271,0.2134,0.2003,0.1864,0.1701,0.1538,0.1401,0.1275,0.1144,0.1013,0.0897,0.0792,0.0675,0.0549,0.0450,0.0381,0.0313,0.0230,0.0152,0.0107,0.0092,0.0075,0.0060,0.0043,0.0033,0.0026,0.0022,0.0020,0.0019,0.0017,0.0016,0.0015,0.0012,0.0012,0.0014,0.0015,0.0012,0.0008,0.0005,0.0004,0.0003,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0003,0.0006,0.0002,0.0002,0.0002,0.0001,0.0002,0.0004,0.0003,0.0002,0.0001,0.0001,0.0001
0.3539,0.3594,0.3647,0.3636,0.3579,0.3515,0.3429,0.3345,0.3230,0.3121,0.3074,0.3028,0.2941,0.2828,0.2707,0.2632,0.2609,0.2481,0.2366,0.2260,0.2170,0.2060,0.1966,0.1902,0.1795,0.1632,0.1522,0.1449,0.1300,0.1166,0.1024,0.0936,0.0847,0.0766,0.0710,0.0681,0.0622,0.0552,0.0526,0.0488,0.0455,0.0420,0.0398,0.0394,0.0375,0.0355,0.0337,0.0305,0.0283,0.0275,0.0250,0.0229,0.0216,0.0198,0.0175,0.0151,0.0130,0.0110,0.0103,0.0097,0.0072,0.0060,0.0051,0.0039,0.0030,0.0023,0.0014,0.0013,0.0011,0.0004,0.0002,0.0014,0.0005,0.0003,0.0003,0.0012,0.0038,0.0050,0.0011,0.0019,0.0012,0.0002,0.0009,0.0007,0.0006,0.0002,0.0000,0.0000,0.0010
0.2827,0.2832,0.2899,0.2949,0.2963,0.2956,0.2906,0.2870,0.2822,0.2749,0.2631,0.2527,0.2457,0.2380,0.2297,0.2211,0.2132,0.2037,0.1978,0.1922,0.1900,0.1879,0.1811,0.1752,0.1714,0.1701,0.1636,0.1632,0.1532,0.1397,0.1290,0.1192,0.1101,0.1022,0.0932,0.0858,0.0798,0.0726,0.0641,0.0540,0.0440,0.0356,0.0304,0.0262,0.0217,0.0187,0.0163,0.0129,0.0097,0.0075,0.0052,0.0029,0.0015,0.0006,0.0002,0.0001,0.0001,0.0001,0.0000,0.0005,0.0004,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0003,0.0008,0.0020,0.0006,0.0012,0.0021,0.0102,0.0079,0.0023,0.0007,0.0001,0.0060,0.0094,0.0103,0.0120,0.0042,0.0015,0.0011
0.3160,0.3103,0.3155,0.3103,0.3023,0.2858,0.2703,0.2572,0.2506,0.2441,0.2371,0.2334,0.2305,0.2230,0.2171,0.2094,0.2064,0.1962,0.1859,0.1836,0.1845,0.1834,0.1743,0.1665,0.1632,0.1600,0.1526,0.1508,0.1479,0.1394,0.1291,0.1186,0.1102,0.1005,0.0890,0.0782,0.0697,0.0621,0.0532,0.0466,0.0400,0.0335,0.0271,0.0220,0.0180,0.0154,0.0126,0.0097,0.0074,0.0058,0.0043,0.0028,0.0019,0.0010,0.0005,0.0003,0.0003,0.0001,0.0000,0.0038,0.0025,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0004,0.0006,0.0006,0.0014,0.0029,0.0033,0.0033,0.0097,0.0290,0.0140,0.0030,0.0007,0.0058,0.0155,0.0175,0.0285,0.0147,0.0084,0.0068
0.4549,0.4443,0.4329,0.4124,0.3893,0.3734,0.3622,0.3516,0.3432,0.3353,0.3302,0.3249,0.3269,0.3276,0.3199,0.3037,0.2881,0.2707,0.2629,0.2759,0.2798,0.2665,0.2505,0.2370,0.2268,0.2129,0.1989,0.1833,0.1697,0.1524,0.1374,0.1229,0.1080,0.0930,0.0806,0.0739,0.0673,0.0548,0.0429,0.0338,0.0276,0.0224,0.0191,0.0179,0.0149,0.0113,0.0093,0.0065,0.0048,0.0039,0.0035,0.0032,0.0028,0.0025,0.0023,0.0022,0.0021,0.0020,0.0020,0.0022,0.0023,0.0021,0.0020,0.0019,0.0019,0.0018,0.0018,0.0018,0.0018,0.0020,0.0022,0.0025,0.0030,0.0038,0.0050,0.0058,0.0064,0.0067,0.0092,0.0065,0.0033,0.0025,0.0029,0.0070,0.0053,0.0063,0.0044,0.0054,0.0076
0.4164,0.4058,0.3979,0.3803,0.3653,0.3533,0.3443,0.3387,0.3325,0.3301,0.3250,0.3205,0.3197,0.3193,0.3201,0.3154,0.3019,0.2894,0.2786,0.2777,0.2673,0.2534,0.2412,0.2308,0.2241,0.2098,0.1943,0.1832,0.1730,0.1591,0.1456,0.1311,0.1172,0.1068,0.0987,0.0878,0.0733,0.0633,0.0546,0.0441,0.0358,0.0278,0.0227,0.0163,0.0094,0.0053,0.0044,0.0024,0.0016,0.0011,0.0007,0.0006,0.0004,0.0002,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0003,0.0005,0.0013,0.0015,0.0010,0.0002,0.0001,0.0001,0.0002,0.0005,0.0021,0.0010,0.0011,0.0009,0.0027,0.0052
0.3103,0.3016,0.2957,0.2843,0.2731,0.2679,0.2607,0.2506,0.2424,0.2377,0.2305,0.2204,0.2101,0.1931,0.1800,0.1707,0.1616,0.1558,0.1431,0.1318,0.1173,0.0980,0.0839,0.0733,0.0619,0.0508,0.0425,0.0359,0.0292,0.0227,0.0167,0.0119,0.0083,0.0057,0.0034,0.0016,0.0004,0.0003,0.0001,0.0001,0.0000,0.0000,0.0010,0.0018,0.0002,0.0000,0.0009,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0001,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0005,0.0011,0.0018,0.0023,0.0028,0.0048,0.0125,0.0027,0.0002,0.0004,0.0012,0.0022,0.0043,0.0055,0.0063,0.0087,0.0078,0.0087,0.0195
