0.7242,0.7265,0.7275,0.7078,0.6971,0.6913,0.6893,0.6819,0.6676,0.6558,0.6374,0.6309,0.6299,0.6318,0.6284,0.6215,0.6103,0.6111,0.6036,0.5981,0.5931,0.5833,0.5795,0.5683,0.5587,0.5569,0.5538,0.5448,0.5457,0.5284,0.5255,0.5176,0.5131,0.509,0.4997,0.4912,0.4695,0.4662,0.4597,0.4515,0.4329,0.4281,0.3861,0.336,0.3198,0.3123,0.3038,0.3053,0.2849,0.2342,0.1935,0.1671,0.1599,0.1499,0.1271,0.1139,0.108,0.1004,0.0847,0.0721,0.0688,0.0687,0.0669,0.0613,0.0645,0.0651,0.0643,0.0636,0.057,0.0501,0.0486,0.0484,0.0465,0.047,0.0458,0.0445,0.0432,0.0421,0.0299,0.022,0.0159,0.012,0.0119,0.0105,0.0095,0.0094,0.0095,0.0095,0.009,0.0089
0.6506,0.6532,0.6517,0.6501,0.6398,0.6386,0.6426,0.6499,0.6492,0.638,0.6234,0.6106,0.61,0.6091,0.6082,0.6079,0.596,0.5934,0.5955,0.5925,0.5863,0.5795,0.5717,0.5592,0.5231,0.4794,0.4725,0.4645,0.4637,0.4624,0.4588,0.4543,0.4109,0.3969,0.3845,0.3773,0.3701,0.3499,0.3218,0.3174,0.3148,0.2978,0.285,0.2404,0.2263,0.2074,0.1988,0.1931,0.1638,0.1373,0.1054,0.082,0.0724,0.0564,0.0435,0.0371,0.0345,0.0221,0.0202,0.0186,0.0178,0.0173,0.0164,0.0156,0.0155,0.0146,0.0137,0.0116,0.0103,0.0084,0.0057,0.0032,0.0025,0.0022,0.0018,0.0016,0.0016,0.0016,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0016,0.0018,0.0019,0.002,0.0021
0.5299,0.5245,0.5154,0.4987,0.4967,0.4987,0.4974,0.4938,0.4911,0.4852,0.4821,0.4801,0.4642,0.4475,0.4466,0.448,0.448,0.4438,0.4387,0.4294,0.4251,0.4208,0.4159,0.4121,0.3882,0.3299,0.3181,0.3098,0.3055,0.3037,0.3011,0.2932,0.262,0.2418,0.2174,0.2069,0.1931,0.1788,0.1628,0.148,0.1259,0.1199,0.112,0.0998,0.0709,0.0584,0.0561,0.0494,0.0361,0.0273,0.0258,0.0246,0.0225,0.0235,0.0207,0.0192,0.0172,0.0162,0.0168,0.0165,0.016,0.0165,0.0166,0.0163,0.0163,0.0158,0.0148,0.0136,0.007,0.0052,0.0036,0.004,0.0043,0.0047,0.0062,0.0074,0.0075,0.007,0.0071,0.0058,0.0065,0.0054,0.0052,0.0046,0.0044,0.0043,0.003,0.0022,0.0014,0.0012
0.456,0.4524,0.4403,0.4327,0.4307,0.4224,0.4033,0.394,0.3908,0.3881,0.3882,0.3894,0.3813,0.3799,0.3777,0.3757,0.3754,0.3765,0.373,0.3595,0.3574,0.3558,0.3468,0.3438,0.3373,0.3199,0.2906,0.2878,0.2864,0.2855,0.2824,0.2778,0.2591,0.225,0.2147,0.2148,0.2135,0.2113,0.2014,0.1847,0.1589,0.1451,0.1272,0.1061,0.0955,0.0862,0.067,0.0596,0.0491,0.041,0.0384,0.0359,0.0363,0.0373,0.0369,0.0341,0.0311,0.0299,0.0294,0.0287,0.0274,0.0271,0.0287,0.0296,0.028,0.0257,0.0211,0.0172,0.0162,0.0117,0.0098,0.0083,0.0077,0.0078,0.0071,0.0059,0.0057,0.0049,0.0042,0.0036,0.0036,0.0029,0.0028,0.0028,0.0029,0.0024,0.0025,0.0028,0.0031,0.0032
0.3985,0.4008,0.4028,0.4029,0.3999,0.3991,0.3904,0.3801,0.3746,0.3756,0.3767,0.3765,0.3772,0.3623,0.3585,0.3545,0.3506,0.3449,0.3365,0.3097,0.2899,0.2868,0.2729,0.2625,0.2583,0.2521,0.2284,0.2089,0.2,0.1905,0.1849,0.1808,0.1681,0.1511,0.1439,0.1425,0.146,0.1458,0.146,0.1452,0.1432,0.1408,0.1374,0.1318,0.1252,0.118,0.1108,0.1072,0.1001,0.091,0.0823,0.0716,0.0628,0.0565,0.0505,0.048,0.0458,0.0459,0.0465,0.0459,0.0458,0.0418,0.0391,0.0375,0.0369,0.0374,0.0374,0.0312,0.0294,0.0305,0.0277,0.0267,0.0262,0.0261,0.0264,0.0236,0.0225,0.0228,0.0222,0.0222,0.0225,0.0221,0.0204,0.02,0.0198,0.0179,0.0172,0.016,0.0148,0.0158
0.3656,0.3692,0.3703,0.3721,0.3727,0.3661,0.3625,0.3512,0.3267,0.3244,0.3282,0.3286,0.3215,0.3151,0.3135,0.3072,0.2996,0.2957,0.2889,0.2792,0.2643,0.2631,0.2624,0.2618,0.2591,0.2565,0.2533,0.2454,0.2416,0.2408,0.2383,0.2362,0.232,0.2244,0.2174,0.2101,0.203,0.1958,0.19,0.1843,0.1816,0.1801,0.1789,0.1719,0.1669,0.1627,0.1593,0.1535,0.1495,0.1452,0.1396,0.1381,0.1358,0.1331,0.1274,0.1137,0.1019,0.0931,0.0859,0.0799,0.0743,0.0693,0.0625,0.0595,0.0504,0.0388,0.0338,0.0263,0.0232,0.0209,0.015,0.0136,0.0134,0.0127,0.0118,0.0108,0.0094,0.0085,0.0068,0.0052,0.0043,0.0037,0.0034,0.0033,0.0032,0.0031,0.0032,0.003,0.0028,0.0029
0.3275,0.3257,0.3217,0.3178,0.3152,0.3127,0.3104,0.3093,0.3022,0.2964,0.2958,0.2962,0.2918,0.2749,0.2705,0.267,0.2601,0.257,0.2508,0.2452,0.2369,0.2312,0.2275,0.2183,0.212,0.209,0.2068,0.2028,0.2002,0.1939,0.1865,0.1809,0.1755,0.1642,0.1583,0.1522,0.1418,0.1315,0.1173,0.1072,0.1028,0.0955,0.081,0.0728,0.0641,0.0576,0.0524,0.0447,0.0388,0.0343,0.0305,0.0278,0.019,0.0129,0.0051,0.0033,0.0028,0.0026,0.0024,0.0023,0.0022,0.0019,0.0018,0.0018,0.0017,0.0016,0.0015,0.0015,0.0015,0.0014,0.0013,0.0013,0.0012,0.0012,0.0011,0.0011,9e-04,8e-04,8e-04,7e-04,6e-04,6e-04,5e-04,5e-04,5e-04,4e-04,4e-04,4e-04,4e-04,4e-04
0.3265,0.3216,0.3176,0.3046,0.3036,0.2942,0.289,0.2878,0.2844,0.2745,0.2644,0.2587,0.2536,0.2358,0.2186,0.2102,0.1986,0.1856,0.1786,0.1751,0.1667,0.1538,0.1399,0.1316,0.1258,0.119,0.1051,0.0956,0.0888,0.0812,0.0655,0.0583,0.0523,0.0445,0.0374,0.0342,0.03,0.0259,0.0225,0.0187,0.0172,0.0167,0.0163,0.0147,0.0129,0.012,0.0113,0.0109,0.0103,0.0091,0.0082,0.0078,0.0074,0.0065,0.0057,0.0046,0.0042,0.0038,0.0028,0.0024,0.0022,0.0017,0.0015,0.001,7e-04,5e-04,4e-04,4e-04,4e-04,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04
0.221,0.2218,0.2218,0.2178,0.219,0.214,0.2111,0.2061,0.2014,0.198,0.1866,0.1796,0.1778,0.1724,0.1551,0.144,0.127,0.1192,0.1113,0.1047,0.0936,0.0666,0.0497,0.0427,0.0357,0.0294,0.0211,0.015,0.0121,0.0107,0.0096,0.0091,0.0088,0.0085,0.0078,0.0076,0.0076,0.0062,0.0057,0.0053,0.0053,0.0055,0.0049,0.0019,0.0016,0.0012,0.0012,0.001,8e-04,8e-04,7e-04,7e-04,6e-04,6e-04,7e-04,7e-04,7e-04,7e-04,7e-04,7e-04,3e-04,1e-04,1e-04,0,0,0,0,0,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
0.1697,0.1688,0.1684,0.1681,0.1684,0.1662,0.1646,0.1614,0.1571,0.1564,0.1512,0.1487,0.1475,0.1469,0.1408,0.1372,0.1317,0.1272,0.1255,0.1233,0.1201,0.1122,0.1061,0.1004,0.0965,0.0925,0.091,0.0834,0.0753,0.075,0.0721,0.0696,0.0644,0.0606,0.0579,0.0555,0.0489,0.0384,0.0327,0.0308,0.0218,0.0152,0.0082,0.0069,0.0056,0.0046,0.0039,0.0032,0.0027,0.0021,0.002,0.002,0.0019,0.002,0.0019,0.0019,0.0019,0.0019,0.0017,0.001,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,2e-04
