0.5243, 0.5241, 0.5213, 0.5147, 0.5027, 0.4922, 0.4783, 0.4619, 0.4413, 0.4209, 0.4003, 0.3816, 0.3631, 0.3381, 0.3168, 0.2930, 0.2653, 0.2425, 0.2239, 0.1990, 0.1744, 0.1560, 0.1409, 0.1263, 0.1107, 0.0942, 0.0822, 0.0705, 0.0615, 0.0552, 0.0513, 0.0439, 0.0343, 0.0308, 0.0290, 0.0267, 0.0237, 0.0222, 0.0207, 0.0147, 0.0127, 0.0139, 0.0138, 0.0119, 0.0120, 0.0133, 0.0132, 0.0118, 0.0094, 0.0104, 0.0121, 0.0123, 0.0123, 0.0121, 0.0112, 0.0113, 0.0116, 0.0120, 0.0121, 0.0117, 0.0114, 0.0106, 0.0102, 0.0099, 0.0108, 0.0111, 0.0099, 0.0082, 0.0070, 0.0058, 0.0044, 0.0051, 0.0062, 0.0066, 0.0055, 0.0051, 0.0053, 0.0059, 0.0064, 0.0051, 0.0047, 0.0041, 0.0041, 0.0043, 0.0038, 0.0034, 0.0031, 0.0028, 0.0028, 0.0029, 0.0029, 0.0031, 0.0035, 0.0040, 0.0046, 0.0055, 0.0063, 0.0075, 0.0096, 0.0122, 0.0146, 0.0153, 0.0143, 0.0140, 0.0124, 0.0117, 0.0110, 0.0082, 0.0067, 0.0057, 0.0057, 0.0062, 0.0059, 0.0058, 0.0053, 0.0050, 0.0052, 0.0055, 0.0054, 0.0056, 0.0064, 0.0070, 0.0079, 0.0104, 0.0147, 0.0154, 0.0181, 0.0238, 0.0285, 0.0309, 0.0339, 0.0395, 0.0426, 0.0439, 0.0455, 0.0473, 0.0462, 0.0414, 0.0380, 0.0371, 0.0379, 0.0406, 0.0434, 0.0438, 0.0455, 0.0538, 0.0574, 0.0604, 0.0599, 0.0565, 0.0506, 0.0479, 0.0492, 0.0507, 0.0505, 0.0497, 0.0496, 0.0526, 0.0547, 0.0559, 0.0577, 0.0566, 0.0559, 0.0612, 0.0635, 0.0572, 0.0548, 0.0543, 0.0543, 0.0562, 0.0601, 0.0631, 0.0676, 0.0703, 0.0718, 0.0734, 0.0750, 0.0777, 0.0790
0.4854, 0.4810, 0.4817, 0.4803, 0.4740, 0.4693, 0.4626, 0.4540, 0.4433, 0.4328, 0.4265, 0.4172, 0.4064, 0.3941, 0.3792, 0.3654, 0.3470, 0.3296, 0.3102, 0.2859, 0.2598, 0.2301, 0.2058, 0.1846, 0.1646, 0.1412, 0.1190, 0.1020, 0.0890, 0.0795, 0.0710, 0.0600, 0.0485, 0.0392, 0.0333, 0.0297, 0.0270, 0.0252, 0.0232, 0.0201, 0.0182, 0.0179, 0.0181, 0.0176, 0.0175, 0.0166, 0.0158, 0.0154, 0.0143, 0.0138, 0.0156, 0.0164, 0.0163, 0.0159, 0.0158, 0.0155, 0.0154, 0.0153, 0.0151, 0.0146, 0.0139, 0.0130, 0.0129, 0.0126, 0.0137, 0.0132, 0.0115, 0.0103, 0.0101, 0.0102, 0.0100, 0.0105, 0.0108, 0.0108, 0.0103, 0.0093, 0.0091, 0.0096, 0.0101, 0.0103, 0.0113, 0.0124, 0.0133, 0.0135, 0.0136, 0.0136, 0.0138, 0.0140, 0.0140, 0.0139, 0.0136, 0.0135, 0.0136, 0.0133, 0.0129, 0.0127, 0.0126, 0.0124, 0.0124, 0.0126, 0.0118, 0.0109, 0.0105, 0.0103, 0.0101, 0.0099, 0.0102, 0.0093, 0.0092, 0.0084, 0.0081, 0.0085, 0.0100, 0.0114, 0.0118, 0.0108, 0.0102, 0.0102, 0.0105, 0.0116, 0.0128, 0.0148, 0.0176, 0.0225, 0.0264, 0.0308, 0.0376, 0.0405, 0.0423, 0.0437, 0.0441, 0.0461, 0.0473, 0.0481, 0.0510, 0.0525, 0.0564, 0.0548, 0.0511, 0.0483, 0.0475, 0.0497, 0.0539, 0.0596, 0.0629, 0.0668, 0.0694, 0.0729, 0.0764, 0.0752, 0.0702, 0.0619, 0.0573, 0.0525, 0.0528, 0.0551, 0.0538, 0.0532, 0.0567, 0.0581, 0.0615, 0.0616, 0.0589, 0.0619, 0.0711, 0.0707, 0.0664, 0.0640, 0.0654, 0.0684, 0.0710, 0.0710, 0.0751, 0.0836, 0.0902, 0.0942, 0.0971, 0.0989, 0.1056
0.4858, 0.4741, 0.4731, 0.4793, 0.4787, 0.4742, 0.4719, 0.4678, 0.4619, 0.4557, 0.4486, 0.4452, 0.4382, 0.4318, 0.4252, 0.4174, 0.4127, 0.4023, 0.3937, 0.3821, 0.3674, 0.3509, 0.3335, 0.3140, 0.2939, 0.2684, 0.2395, 0.2156, 0.1954, 0.1759, 0.1565, 0.1355, 0.1169, 0.1018, 0.0904, 0.0797, 0.0722, 0.0653, 0.0583, 0.0528, 0.0494, 0.0466, 0.0440, 0.0411, 0.0403, 0.0392, 0.0384, 0.0375, 0.0365, 0.0351, 0.0340, 0.0336, 0.0331, 0.0325, 0.0313, 0.0305, 0.0294, 0.0284, 0.0284, 0.0285, 0.0289, 0.0285, 0.0282, 0.0284, 0.0290, 0.0283, 0.0269, 0.0259, 0.0259, 0.0233, 0.0225, 0.0235, 0.0230, 0.0222, 0.0201, 0.0186, 0.0175, 0.0174, 0.0167, 0.0168, 0.0172, 0.0160, 0.0153, 0.0151, 0.0143, 0.0137, 0.0133, 0.0125, 0.0122, 0.0124, 0.0124, 0.0126, 0.0127, 0.0125, 0.0124, 0.0126, 0.0129, 0.0134, 0.0139, 0.0143, 0.0138, 0.0131, 0.0125, 0.0116, 0.0116, 0.0113, 0.0112, 0.0150, 0.0160, 0.0149, 0.0139, 0.0134, 0.0144, 0.0165, 0.0189, 0.0197, 0.0198, 0.0197, 0.0204, 0.0195, 0.0198, 0.0219, 0.0235, 0.0231, 0.0216, 0.0209, 0.0214, 0.0215, 0.0243, 0.0265, 0.0242, 0.0264, 0.0281, 0.0310, 0.0322, 0.0324, 0.0321, 0.0317, 0.0349, 0.0422, 0.0403, 0.0408, 0.0419, 0.0439, 0.0488, 0.0526, 0.0564, 0.0605, 0.0635, 0.0645, 0.0638, 0.0627, 0.0641, 0.0603, 0.0605, 0.0607, 0.0603, 0.0605, 0.0603, 0.0618, 0.0626, 0.0658, 0.0667, 0.0671, 0.0703, 0.0722, 0.0726, 0.0717, 0.0703, 0.0699, 0.0703, 0.0732, 0.0754, 0.0810, 0.0852, 0.0891, 0.0926, 0.0955, 0.0990
0.4001, 0.3905, 0.3851, 0.3862, 0.3858, 0.3842, 0.3858, 0.3851, 0.3825, 0.3796, 0.3741, 0.3715, 0.3667, 0.3628, 0.3587, 0.3478, 0.3408, 0.3326, 0.3239, 0.3159, 0.3044, 0.2916, 0.2792, 0.2650, 0.2498, 0.2305, 0.2084, 0.1879, 0.1700, 0.1521, 0.1349, 0.1186, 0.1070, 0.1006, 0.0953, 0.0890, 0.0846, 0.0813, 0.0773, 0.0743, 0.0729, 0.0717, 0.0707, 0.0691, 0.0687, 0.0686, 0.0681, 0.0668, 0.0656, 0.0641, 0.0624, 0.0614, 0.0610, 0.0606, 0.0596, 0.0590, 0.0583, 0.0572, 0.0565, 0.0560, 0.0559, 0.0551, 0.0531, 0.0517, 0.0506, 0.0494, 0.0482, 0.0478, 0.0478, 0.0474, 0.0471, 0.0471, 0.0471, 0.0472, 0.0471, 0.0466, 0.0458, 0.0452, 0.0452, 0.0443, 0.0433, 0.0428, 0.0426, 0.0420, 0.0412, 0.0403, 0.0395, 0.0388, 0.0380, 0.0373, 0.0367, 0.0367, 0.0366, 0.0364, 0.0366, 0.0365, 0.0361, 0.0358, 0.0360, 0.0363, 0.0361, 0.0360, 0.0357, 0.0356, 0.0358, 0.0355, 0.0346, 0.0334, 0.0321, 0.0306, 0.0295, 0.0301, 0.0295, 0.0283, 0.0270, 0.0241, 0.0221, 0.0208, 0.0219, 0.0247, 0.0246, 0.0248, 0.0243, 0.0232, 0.0226, 0.0199, 0.0198, 0.0202, 0.0215, 0.0225, 0.0242, 0.0220, 0.0203, 0.0210, 0.0228, 0.0241, 0.0250, 0.0275, 0.0307, 0.0337, 0.0359, 0.0350, 0.0351, 0.0347, 0.0343, 0.0361, 0.0404, 0.0433, 0.0474, 0.0490, 0.0495, 0.0486, 0.0463, 0.0462, 0.0457, 0.0463, 0.0479, 0.0498, 0.0497, 0.0475, 0.0497, 0.0515, 0.0528, 0.0539, 0.0556, 0.0586, 0.0598, 0.0601, 0.0608, 0.0635, 0.0680, 0.0737, 0.0789, 0.0825, 0.0875, 0.0907, 0.0954, 0.1037, 0.1108
0.2539, 0.2494, 0.2453, 0.2400, 0.2345, 0.2289, 0.2218, 0.2187, 0.2156, 0.2103, 0.2035, 0.1973, 0.1918, 0.1865, 0.1806, 0.1717, 0.1611, 0.1558, 0.1452, 0.1345, 0.1292, 0.1226, 0.1174, 0.1119, 0.1055, 0.0987, 0.0920, 0.0874, 0.0824, 0.0778, 0.0724, 0.0637, 0.0577, 0.0545, 0.0529, 0.0517, 0.0501, 0.0485, 0.0456, 0.0419, 0.0402, 0.0396, 0.0380, 0.0357, 0.0349, 0.0344, 0.0338, 0.0332, 0.0323, 0.0310, 0.0278, 0.0264, 0.0262, 0.0260, 0.0259, 0.0258, 0.0251, 0.0246, 0.0243, 0.0240, 0.0236, 0.0226, 0.0225, 0.0222, 0.0220, 0.0218, 0.0210, 0.0212, 0.0208, 0.0188, 0.0187, 0.0179, 0.0170, 0.0161, 0.0149, 0.0138, 0.0128, 0.0114, 0.0107, 0.0098, 0.0086, 0.0077, 0.0073, 0.0068, 0.0057, 0.0052, 0.0045, 0.0035, 0.0030, 0.0024, 0.0021, 0.0019, 0.0018, 0.0017, 0.0015, 0.0010, 0.0006, 0.0005, 0.0005, 0.0004, 0.0004, 0.0003, 0.0002, 0.0002, 0.0001, 0.0001, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0001, 0.0001, 0.0001, 0.0001, 0.0002, 0.0004, 0.0002, 0.0002, 0.0002, 0.0003, 0.0002, 0.0001, 0.0006, 0.0008, 0.0010, 0.0012, 0.0012, 0.0013, 0.0013, 0.0014, 0.0017, 0.0019, 0.0020, 0.0025, 0.0042, 0.0049, 0.0057, 0.0065, 0.0073, 0.0097, 0.0118, 0.0136, 0.0166, 0.0189, 0.0206, 0.0228, 0.0257, 0.0285, 0.0320, 0.0350, 0.0362, 0.0368, 0.0382, 0.0409, 0.0439, 0.0451, 0.0467, 0.0496, 0.0525, 0.0566, 0.0606, 0.0642, 0.0662, 0.0662, 0.0664, 0.0686, 0.0703, 0.0715, 0.0692
0.1467, 0.1395, 0.1352, 0.1302, 0.1283, 0.1260, 0.1224, 0.1191, 0.1150, 0.1081, 0.1015, 0.0957, 0.0897, 0.0849, 0.0814, 0.0726, 0.0642, 0.0610, 0.0596, 0.0570, 0.0551, 0.0519, 0.0499, 0.0487, 0.0472, 0.0454, 0.0437, 0.0411, 0.0380, 0.0365, 0.0347, 0.0306, 0.0256, 0.0229, 0.0216, 0.0210, 0.0203, 0.0191, 0.0176, 0.0163, 0.0156, 0.0149, 0.0142, 0.0133, 0.0121, 0.0114, 0.0111, 0.0108, 0.0108, 0.0106, 0.0093, 0.0086, 0.0084, 0.0080, 0.0077, 0.0074, 0.0072, 0.0069, 0.0066, 0.0062, 0.0059, 0.0059, 0.0060, 0.0060, 0.0057, 0.0054, 0.0046, 0.0043, 0.0040, 0.0040, 0.0040, 0.0035, 0.0032, 0.0032, 0.0033, 0.0031, 0.0027, 0.0023, 0.0018, 0.0019, 0.0019, 0.0018, 0.0016, 0.0016, 0.0016, 0.0015, 0.0014, 0.0012, 0.0010, 0.0008, 0.0007, 0.0007, 0.0007, 0.0007, 0.0006, 0.0007, 0.0008, 0.0008, 0.0010, 0.0012, 0.0013, 0.0013, 0.0013, 0.0011, 0.0010, 0.0010, 0.0011, 0.0011, 0.0011, 0.0011, 0.0007, 0.0007, 0.0008, 0.0009, 0.0010, 0.0011, 0.0010, 0.0007, 0.0006, 0.0005, 0.0003, 0.0001, 0.0001, 0.0002, 0.0002, 0.0005, 0.0011, 0.0018, 0.0053, 0.0062, 0.0069, 0.0080, 0.0092, 0.0099, 0.0106, 0.0113, 0.0125, 0.0140, 0.0168, 0.0196, 0.0213, 0.0228, 0.0239, 0.0249, 0.0260, 0.0268, 0.0292, 0.0321, 0.0316, 0.0342, 0.0364, 0.0377, 0.0401, 0.0440, 0.0481, 0.0511, 0.0524, 0.0543, 0.0561, 0.0571, 0.0551, 0.0558, 0.0564, 0.0556, 0.0573, 0.0589, 0.0604, 0.0620, 0.0643, 0.0661, 0.0677, 0.0697, 0.0723, 0.0675, 0.0657, 0.0667, 0.0686, 0.0695, 0.0681
0.1942, 0.1890, 0.1841, 0.1786, 0.1727, 0.1674, 0.1617, 0.1565, 0.1521, 0.1467, 0.1392, 0.1305, 0.1228, 0.1173, 0.1128, 0.1068, 0.0982, 0.0908, 0.0859, 0.0786, 0.0731, 0.0687, 0.0640, 0.0583, 0.0540, 0.0509, 0.0466, 0.0422, 0.0357, 0.0319, 0.0313, 0.0295, 0.0284, 0.0276, 0.0271, 0.0262, 0.0239, 0.0224, 0.0209, 0.0200, 0.0201, 0.0197, 0.0191, 0.0188, 0.0181, 0.0179, 0.0178, 0.0172, 0.0169, 0.0163, 0.0155, 0.0156, 0.0154, 0.0150, 0.0146, 0.0137, 0.0129, 0.0123, 0.0124, 0.0123, 0.0117, 0.0114, 0.0112, 0.0109, 0.0104, 0.0100, 0.0092, 0.0087, 0.0079, 0.0073, 0.0069, 0.0066, 0.0064, 0.0059, 0.0051, 0.0047, 0.0046, 0.0045, 0.0041, 0.0040, 0.0036, 0.0036, 0.0035, 0.0035, 0.0034, 0.0033, 0.0034, 0.0034, 0.0034, 0.0034, 0.0028, 0.0019, 0.0010, 0.0007, 0.0008, 0.0008, 0.0006, 0.0004, 0.0002, 0.0001, 0.0001, 0.0001, 0.0002, 0.0004, 0.0006, 0.0009, 0.0011, 0.0026, 0.0050, 0.0083, 0.0097, 0.0093, 0.0090, 0.0087, 0.0089, 0.0109, 0.0120, 0.0129, 0.0141, 0.0153, 0.0171, 0.0166, 0.0188, 0.0239, 0.0318, 0.0418, 0.0456, 0.0513, 0.0551, 0.0567, 0.0589, 0.0608, 0.0605, 0.0604, 0.0607, 0.0616, 0.0636, 0.0677, 0.0684, 0.0691, 0.0705, 0.0721, 0.0755, 0.0783, 0.0795, 0.0827, 0.0846, 0.0819, 0.0787, 0.0783, 0.0801, 0.0844, 0.0913, 0.0986, 0.1063, 0.1109, 0.1116, 0.1127, 0.1137, 0.1139, 0.1127, 0.1121, 0.1152, 0.1168, 0.1161, 0.1162, 0.1169, 0.1191, 0.1231, 0.1276, 0.1304, 0.1302, 0.1302, 0.1304, 0.1334, 0.1404, 0.1466, 0.1476, 0.1486
0.2149, 0.2135, 0.2099, 0.2050, 0.1965, 0.1895, 0.1849, 0.1797, 0.1735, 0.1668, 0.1632, 0.1579, 0.1492, 0.1405, 0.1295, 0.1186, 0.1139, 0.1106, 0.1079, 0.1040, 0.0979, 0.0917, 0.0865, 0.0791, 0.0738, 0.0691, 0.0651, 0.0609, 0.0553, 0.0519, 0.0481, 0.0449, 0.0404, 0.0386, 0.0365, 0.0336, 0.0320, 0.0305, 0.0285, 0.0272, 0.0263, 0.0254, 0.0246, 0.0228, 0.0213, 0.0212, 0.0206, 0.0204, 0.0200, 0.0188, 0.0180, 0.0177, 0.0164, 0.0160, 0.0160, 0.0160, 0.0164, 0.0168, 0.0171, 0.0161, 0.0151, 0.0146, 0.0142, 0.0136, 0.0135, 0.0129, 0.0126, 0.0120, 0.0109, 0.0098, 0.0088, 0.0083, 0.0075, 0.0073, 0.0076, 0.0075, 0.0068, 0.0063, 0.0059, 0.0056, 0.0053, 0.0047, 0.0042, 0.0040, 0.0038, 0.0037, 0.0035, 0.0034, 0.0033, 0.0030, 0.0028, 0.0028, 0.0027, 0.0024, 0.0022, 0.0021, 0.0019, 0.0018, 0.0017, 0.0016, 0.0015, 0.0015, 0.0016, 0.0017, 0.0016, 0.0018, 0.0018, 0.0016, 0.0016, 0.0021, 0.0037, 0.0040, 0.0035, 0.0026, 0.0024, 0.0026, 0.0025, 0.0029, 0.0032, 0.0036, 0.0039, 0.0041, 0.0046, 0.0050, 0.0059, 0.0078, 0.0112, 0.0144, 0.0171, 0.0206, 0.0254, 0.0317, 0.0368, 0.0427, 0.0484, 0.0573, 0.0641, 0.0691, 0.0753, 0.0780, 0.0749, 0.0755, 0.0787, 0.0856, 0.0946, 0.1012, 0.1036, 0.1003, 0.0894, 0.0794, 0.0746, 0.0736, 0.0700, 0.0702, 0.0754, 0.0825, 0.0911, 0.0989, 0.1092, 0.1179, 0.1228, 0.1250, 0.1254, 0.1317, 0.1385, 0.1416, 0.1440, 0.1460, 0.1474, 0.1504, 0.1540, 0.1545, 0.1521, 0.1497, 0.1429, 0.1436, 0.1518, 0.1604, 0.1660
0.0914, 0.0904, 0.0886, 0.0846, 0.0799, 0.0756, 0.0723, 0.0687, 0.0651, 0.0614, 0.0589, 0.0560, 0.0529, 0.0494, 0.0453, 0.0383, 0.0353, 0.0328, 0.0325, 0.0328, 0.0327, 0.0325, 0.0319, 0.0316, 0.0313, 0.0306, 0.0278, 0.0244, 0.0226, 0.0216, 0.0212, 0.0208, 0.0203, 0.0210, 0.0221, 0.0209, 0.0194, 0.0197, 0.0190, 0.0169, 0.0175, 0.0182, 0.0177, 0.0175, 0.0162, 0.0148, 0.0135, 0.0129, 0.0124, 0.0111, 0.0098, 0.0093, 0.0089, 0.0087, 0.0087, 0.0087, 0.0086, 0.0080, 0.0074, 0.0067, 0.0056, 0.0050, 0.0042, 0.0035, 0.0032, 0.0030, 0.0030, 0.0023, 0.0019, 0.0015, 0.0012, 0.0010, 0.0008, 0.0006, 0.0004, 0.0003, 0.0002, 0.0001, 0.0001, 0.0001, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0001, 0.0001, 0.0000, 0.0000, 0.0000, 0.0001, 0.0002, 0.0002, 0.0002, 0.0002, 0.0001, 0.0001, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0002, 0.0003, 0.0004, 0.0015, 0.0012, 0.0007, 0.0005, 0.0004, 0.0004, 0.0004, 0.0004, 0.0008, 0.0011, 0.0010, 0.0024, 0.0025, 0.0028, 0.0038, 0.0046, 0.0043, 0.0057, 0.0060, 0.0106, 0.0203, 0.0266, 0.0399, 0.0421, 0.0414, 0.0489, 0.0536, 0.0559, 0.0607, 0.0629, 0.0674, 0.0680
0.0675, 0.0647, 0.0634, 0.0590, 0.0530, 0.0502, 0.0486, 0.0447, 0.0413, 0.0394, 0.0382, 0.0377, 0.0370, 0.0369, 0.0360, 0.0358, 0.0354, 0.0340, 0.0332, 0.0346, 0.0348, 0.0347, 0.0343, 0.0333, 0.0317, 0.0299, 0.0278, 0.0245, 0.0242, 0.0223, 0.0211, 0.0209, 0.0206, 0.0198, 0.0192, 0.0201, 0.0212, 0.0209, 0.0202, 0.0186, 0.0170, 0.0169, 0.0165, 0.0158, 0.0182, 0.0202, 0.0206, 0.0199, 0.0200, 0.0186, 0.0168, 0.0165, 0.0156, 0.0146, 0.0147, 0.0151, 0.0137, 0.0129, 0.0134, 0.0140, 0.0141, 0.0135, 0.0130, 0.0126, 0.0129, 0.0116, 0.0104, 0.0102, 0.0094, 0.0086, 0.0083, 0.0080, 0.0080, 0.0069, 0.0066, 0.0065, 0.0061, 0.0058, 0.0056, 0.0051, 0.0046, 0.0040, 0.0036, 0.0031, 0.0028, 0.0026, 0.0026, 0.0026, 0.0024, 0.0019, 0.0015, 0.0012, 0.0008, 0.0005, 0.0003, 0.0002, 0.0002, 0.0002, 0.0001, 0.0001, 0.0000, 0.0000, 0.0000, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0001, 0.0001, 0.0000, 0.0000, 0.0001, 0.0002, 0.0004, 0.0007, 0.0009, 0.0009, 0.0009, 0.0016, 0.0016, 0.0013, 0.0022, 0.0026, 0.0028, 0.0031, 0.0032, 0.0039, 0.0049, 0.0064, 0.0074, 0.0081, 0.0082, 0.0098, 0.0169, 0.0252, 0.0344, 0.0435, 0.0512, 0.0554, 0.0551, 0.0551, 0.0541, 0.0570, 0.0640, 0.0662
