  0.4411,  0.3821,  0.3227,  0.2884,  0.2490,  0.2282,  0.2132,  0.2212,  0.2328,  0.2304,  0.2279,  0.2230,  0.2193,  0.2169,  0.2169,  0.2092,  0.2028,  0.2015,  0.2015,  0.2065,  0.2065,  0.1964,  0.1853,  0.1775,  0.1686,  0.1573,  0.1389,  0.1008,  0.0702,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589
  0.6846,  0.6320,  0.5798,  0.5374,  0.5147,  0.5044,  0.4951,  0.4823,  0.4823,  0.4743,  0.4622,  0.4520,  0.4447,  0.4315,  0.4231,  0.4116,  0.4009,  0.3782,  0.3372,  0.2953,  0.2579,  0.2172,  0.1949,  0.1633,  0.1464,  0.1370,  0.1251,  0.1203,  0.1203,  0.1203,  0.1248,  0.1248,  0.1192,  0.1079,  0.1022,  0.0977,  0.0955,  0.0865,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842
  0.7481,  0.6829,  0.6590,  0.6417,  0.5919,  0.5803,  0.5651,  0.5459,  0.5256,  0.4928,  0.4698,  0.4426,  0.4121,  0.3277,  0.2648,  0.2476,  0.2398,  0.2175,  0.2046,  0.1924,  0.1838,  0.1813,  0.1776,  0.1729,  0.1705,  0.1693,  0.1493,  0.1411,  0.1364,  0.1340,  0.1340,  0.1271,  0.1158,  0.0977,  0.0898,  0.0800,  0.0758,  0.0758,  0.0653,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589
  0.5327,  0.5047,  0.4883,  0.4673,  0.4525,  0.4379,  0.4233,  0.4105,  0.3963,  0.3822,  0.3682,  0.3584,  0.3584,  0.3584,  0.3570,  0.3557,  0.3502,  0.3327,  0.3150,  0.3068,  0.2878,  0.2741,  0.2568,  0.2466,  0.2118,  0.2042,  0.1723,  0.1557,  0.1484,  0.1339,  0.1219,  0.1114,  0.1080,  0.0990,  0.0912,  0.0901,  0.0901,  0.0901,  0.0901,  0.0901,  0.0901,  0.0901,  0.0868,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768
  0.4035,  0.3854,  0.3721,  0.3677,  0.3634,  0.3591,  0.3452,  0.3099,  0.3014,  0.2934,  0.2524,  0.2210,  0.2183,  0.2070,  0.2017,  0.2017,  0.1879,  0.1628,  0.1503,  0.1290,  0.1165,  0.0936,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859
  0.2688,  0.2588,  0.2545,  0.2574,  0.2545,  0.2631,  0.2602,  0.2545,  0.2545,  0.2545,  0.2491,  0.2491,  0.2491,  0.2491,  0.2429,  0.2368,  0.2343,  0.2302,  0.2200,  0.1872,  0.1238,  0.0998,  0.0919,  0.0877,  0.0864,  0.0902,  0.0978,  0.1017,  0.1017,  0.1017,  0.1017,  0.1017,  0.1095,  0.1121,  0.1199,  0.1225,  0.1378,  0.1378,  0.1684,  0.1684,  0.1788,  0.1788,  0.1788,  0.1814,  0.1854,  0.1546,  0.1225,  0.1072,  0.0801,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710
  0.3533,  0.3533,  0.3562,  0.3590,  0.3590,  0.3619,  0.3704,  0.3633,  0.3578,  0.3567,  0.3555,  0.3555,  0.3555,  0.3370,  0.3278,  0.3249,  0.3249,  0.3249,  0.3249,  0.3249,  0.3249,  0.3249,  0.3249,  0.3222,  0.3194,  0.3222,  0.3202,  0.3202,  0.3161,  0.3057,  0.2912,  0.2843,  0.2687,  0.2635,  0.2506,  0.2175,  0.2040,  0.1887,  0.1887,  0.1581,  0.1466,  0.1313,  0.1275,  0.1236,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122
  0.3966,  0.3852,  0.3852,  0.3881,  0.3866,  0.3866,  0.3923,  0.3966,  0.4049,  0.4004,  0.3907,  0.3871,  0.3757,  0.3501,  0.3571,  0.3639,  0.3639,  0.3639,  0.3639,  0.3639,  0.3433,  0.3241,  0.3200,  0.3200,  0.3154,  0.3113,  0.3094,  0.2996,  0.2102,  0.1653,  0.1620,  0.1596,  0.1548,  0.1549,  0.1620,  0.1631,  0.1640,  0.1628,  0.1593,  0.1567,  0.1567,  0.1542,  0.1542,  0.1481,  0.1280,  0.0953,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907
  0.3258,  0.3187,  0.3130,  0.3045,  0.2988,  0.2959,  0.2959,  0.2945,  0.2917,  0.2973,  0.2860,  0.2846,  0.2817,  0.2732,  0.2732,  0.2691,  0.2512,  0.2512,  0.2389,  0.2265,  0.2210,  0.2183,  0.2183,  0.2183,  0.2183,  0.2183,  0.2183,  0.2183,  0.2183,  0.2183,  0.2183,  0.2053,  0.2001,  0.1975,  0.1636,  0.1142,  0.1142,  0.1142,  0.1142,  0.1142,  0.1142,  0.1142,  0.1142,  0.1142,  0.1142,  0.1093,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044
  0.2979,  0.2979,  0.2851,  0.2808,  0.2808,  0.2836,  0.2865,  0.2865,  0.2865,  0.2765,  0.2751,  0.2751,  0.2751,  0.2751,  0.2751,  0.2751,  0.2694,  0.2638,  0.2596,  0.2498,  0.2471,  0.2387,  0.2359,  0.2359,  0.2345,  0.2402,  0.2245,  0.2245,  0.2232,  0.2190,  0.2218,  0.2045,  0.1993,  0.1941,  0.1900,  0.1886,  0.1938,  0.1871,  0.1675,  0.1527,  0.1617,  0.1521,  0.1297,  0.1349,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1015,  0.0938,  0.1015,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938
