  0.5405,  0.4789,  0.4208,  0.3947,  0.3669,  0.3598,  0.3428,  0.3109,  0.3019,  0.2804,  0.2567,  0.2567,  0.2567,  0.2515,  0.2463,  0.2463,  0.2438,  0.2414,  0.2393,  0.2350,  0.2141,  0.1878,  0.1845,  0.1798,  0.1739,  0.1599,  0.1438,  0.1279,  0.1094,  0.0978,  0.0692,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0295,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
  0.6238,  0.5510,  0.5241,  0.4659,  0.4358,  0.4329,  0.4286,  0.4157,  0.4115,  0.4072,  0.4017,  0.3935,  0.3856,  0.3780,  0.3653,  0.3597,  0.3517,  0.3529,  0.3137,  0.2686,  0.2355,  0.1917,  0.1687,  0.1567,  0.1351,  0.1161,  0.1079,  0.1045,  0.1022,  0.1022,  0.1000,  0.0943,  0.0898,  0.0910,  0.0932,  0.0898,  0.0865,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0842,  0.0421,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
  0.7489,  0.6837,  0.6451,  0.6277,  0.6281,  0.6186,  0.6057,  0.5976,  0.5722,  0.5422,  0.5284,  0.4681,  0.4086,  0.3663,  0.2975,  0.2606,  0.2282,  0.2126,  0.2041,  0.2017,  0.1965,  0.1889,  0.1840,  0.1792,  0.1780,  0.1745,  0.1721,  0.1673,  0.1580,  0.1496,  0.1462,  0.1315,  0.1186,  0.1100,  0.1045,  0.1012,  0.0944,  0.0745,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0589,  0.0295,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
  0.6281,  0.6100,  0.6005,  0.5725,  0.5116,  0.4908,  0.4805,  0.4342,  0.4086,  0.3807,  0.3721,  0.3680,  0.3666,  0.3666,  0.3653,  0.3600,  0.3523,  0.3484,  0.3298,  0.3119,  0.2995,  0.2751,  0.2626,  0.2374,  0.2173,  0.1663,  0.1488,  0.1416,  0.1259,  0.1128,  0.1003,  0.0924,  0.0901,  0.0901,  0.0901,  0.0901,  0.0834,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0679,  0.0589,  0.0589,  0.0723,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0768,  0.0634,  0.0295,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
  0.3639,  0.3465,  0.3410,  0.3082,  0.2888,  0.2740,  0.2592,  0.2348,  0.2131,  0.2107,  0.1873,  0.1728,  0.1651,  0.1589,  0.1566,  0.1427,  0.1251,  0.1215,  0.1165,  0.1178,  0.1214,  0.1214,  0.1227,  0.1239,  0.1263,  0.1263,  0.1185,  0.1159,  0.1159,  0.1133,  0.1069,  0.1019,  0.1006,  0.1006,  0.0994,  0.0896,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0748,  0.0638,  0.0638,  0.0804,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0859,  0.0693,  0.0595,  0.0553,  0.0553,  0.0553,  0.0553,  0.0553,  0.0553,  0.0553,
  0.2546,  0.2491,  0.2504,  0.2545,  0.2518,  0.2545,  0.2518,  0.2491,  0.2491,  0.2408,  0.2285,  0.2243,  0.2312,  0.2285,  0.2271,  0.2202,  0.2079,  0.1996,  0.1996,  0.1996,  0.1996,  0.1996,  0.1996,  0.1996,  0.1996,  0.1996,  0.1996,  0.1996,  0.1996,  0.1996,  0.1866,  0.1788,  0.1788,  0.1762,  0.1684,  0.1454,  0.1107,  0.0787,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,  0.0710,
  0.3547,  0.3476,  0.3292,  0.3249,  0.3249,  0.3249,  0.3249,  0.3249,  0.3222,  0.3194,  0.3194,  0.3194,  0.3194,  0.3194,  0.3194,  0.3194,  0.3194,  0.3194,  0.3155,  0.3116,  0.3090,  0.2941,  0.2845,  0.2790,  0.2982,  0.2854,  0.2646,  0.2539,  0.2273,  0.2079,  0.1964,  0.1887,  0.1657,  0.1581,  0.1581,  0.1466,  0.1351,  0.1160,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1122,  0.1079,  0.0998,  0.0998,  0.1032,  0.1043,  0.1043,  0.1043,  0.1043,  0.1043,  0.1043,  0.1010,  0.0914,  0.0830,  0.0830,  0.0830,  0.0830,  0.0830,  0.0830,  0.0830,
  0.4037,  0.3938,  0.3909,  0.3795,  0.3767,  0.3810,  0.3795,  0.3753,  0.3753,  0.3696,  0.3639,  0.3639,  0.3605,  0.3594,  0.3560,  0.3504,  0.3445,  0.3294,  0.3049,  0.2865,  0.2443,  0.2253,  0.2100,  0.2026,  0.2059,  0.1926,  0.1770,  0.1392,  0.1003,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0664,  0.0421,  0.0421,  0.0786,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0907,  0.0543,  0.0210,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
  0.3144,  0.3158,  0.3158,  0.2988,  0.2931,  0.2931,  0.2917,  0.2874,  0.2860,  0.2760,  0.2732,  0.2732,  0.2732,  0.2581,  0.2498,  0.2457,  0.2334,  0.2251,  0.2040,  0.2040,  0.2027,  0.2001,  0.1923,  0.1819,  0.1558,  0.1454,  0.1418,  0.1369,  0.1278,  0.1252,  0.1174,  0.1148,  0.1148,  0.1148,  0.1148,  0.1096,  0.1070,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,  0.1044,
  0.2765,  0.2751,  0.2751,  0.2751,  0.2751,  0.2709,  0.2723,  0.2751,  0.2751,  0.2751,  0.2723,  0.2751,  0.2751,  0.2751,  0.2723,  0.2723,  0.2751,  0.2679,  0.2586,  0.2639,  0.2512,  0.2355,  0.2314,  0.2300,  0.2259,  0.2245,  0.2245,  0.2218,  0.2190,  0.2190,  0.2190,  0.2190,  0.2190,  0.2136,  0.2094,  0.1939,  0.1889,  0.1572,  0.1479,  0.1350,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1245,  0.1091,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,  0.0938,
  0.2987,  0.2958,  0.3105,  0.3149,  0.2928,  0.2884,  0.2884,  0.2884,  0.2884,  0.2884,  0.2771,  0.2742,  0.2728,  0.2671,  0.2657,  0.2629,  0.2600,  0.2558,  0.2543,  0.2543,  0.2472,  0.2262,  0.2165,  0.2110,  0.2096,  0.2069,  0.1986,  0.1918,  0.1822,  0.1849,  0.1849,  0.1877,  0.1877,  0.1770,  0.1767,  0.1455,  0.1377,  0.1455,  0.1455,  0.1455,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,  0.1351,
  0.3026,  0.3026,  0.3026,  0.3026,  0.3026,  0.3026,  0.2955,  0.2812,  0.2713,  0.2685,  0.2670,  0.2486,  0.2457,  0.2402,  0.2402,  0.2292,  0.2251,  0.2238,  0.2238,  0.2196,  0.2183,  0.2155,  0.2128,  0.2114,  0.2026,  0.1916,  0.1808,  0.1652,  0.1614,  0.1614,  0.1614,  0.1460,  0.1307,  0.1307,  0.1177,  0.1125,  0.1099,  0.1099,  0.1021,  0.0995,  0.0776,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,  0.0481,
  0.2540,  0.2415,  0.2387,  0.2346,  0.2346,  0.2291,  0.2277,  0.2222,  0.2181,  0.2126,  0.2100,  0.2024,  0.2034,  0.2057,  0.2057,  0.1958,  0.1956,  0.1865,  0.1875,  0.1877,  0.1877,  0.1851,  0.1851,  0.1724,  0.1602,  0.1626,  0.1767,  0.1715,  0.1651,  0.1651,  0.1651,  0.1443,  0.1366,  0.1250,  0.1146,  0.0822,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,  0.0769,
  0.2504,  0.2504,  0.2504,  0.2504,  0.2504,  0.2504,  0.2504,  0.2449,  0.2395,  0.2367,  0.2340,  0.2285,  0.2175,  0.2175,  0.2071,  0.1912,  0.1793,  0.1753,  0.1592,  0.1461,  0.1435,  0.1383,  0.1435,  0.1435,  0.1435,  0.1435,  0.1331,  0.1357,  0.1435,  0.1435,  0.1357,  0.1383,  0.1435,  0.1435,  0.1331,  0.1331,  0.1331,  0.1331,  0.1331,  0.1357,  0.1435,  0.1279,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1279,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1279,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,  0.1227,
  0.2730,  0.2651,  0.2638,  0.2714,  0.2700,  0.2612,  0.2638,  0.2487,  0.2361,  0.2385,  0.2302,  0.2275,  0.2220,  0.2220,  0.2220,  0.2220,  0.2220,  0.2220,  0.2220,  0.2196,  0.2251,  0.2196,  0.2220,  0.2220,  0.2220,  0.2220,  0.2220,  0.2220,  0.2220,  0.2220,  0.2090,  0.1882,  0.1631,  0.1643,  0.1617,  0.1539,  0.1539,  0.1591,  0.1550,  0.1458,  0.1380,  0.1226,  0.1274,  0.1274,  0.1274,  0.1274,  0.1274,  0.1274,  0.1274,  0.1274,  0.1237,  0.1225,  0.1225,  0.1225,  0.1249,  0.1250,  0.1249,  0.1225,  0.1225,  0.1225,  0.1201,  0.1176,  0.1200,  0.1200,  0.1212,  0.1225,  0.1200,  0.1175,  0.1175,  0.1151,  0.1127,  0.1084,  0.0993,  0.0969,  0.1154,  0.1103,  0.1175,  0.1175,  0.0971,  0.0875,  0.0790,  0.0665,  0.0704,  0.0680,  0.0813,  0.0849,  0.0909,  0.0981,  0.1017,  0.1018,
